name,numerator,denominator,id
HTS_TST (facility) - PMTCT PNC Retests -  HIV+,"#{jWdJvSe5eh4.FGGONSs1Dw6} +
#{jWdJvSe5eh4.bkC7KCRUdyW} +
#{jWdJvSe5eh4.Jwv1tGFezwN} +
#{jWdJvSe5eh4.jfELFW1EPMT} +
#{jWdJvSe5eh4.WwKSVlp0zAB} +
#{jWdJvSe5eh4.dP0l7s4ziZS} +
#{jWdJvSe5eh4.K0HOi0K3i2b} +
#{jWdJvSe5eh4.AGFDPn4lgyZ} +
#{jWdJvSe5eh4.IrVJ82GXLEZ} +
#{jWdJvSe5eh4.kpjqErBne3P} +
#{jWdJvSe5eh4.lp1SbLU3zf5} +
#{jWdJvSe5eh4.mIGI24BtkfV} +
#{jWdJvSe5eh4.mPO6EQrH4H5} +
#{jWdJvSe5eh4.j7Au7gmzSKC} +
#{jWdJvSe5eh4.RH3VVXVMp0c} +
#{jWdJvSe5eh4.ZUz9poZjTCN} +
#{jWdJvSe5eh4.lrO2igJ3jo2} +
#{jWdJvSe5eh4.LOZhNEFVnyJ} +
#{jWdJvSe5eh4.qhMN0z53p7w} +
#{jWdJvSe5eh4.TmxDNU4mD8H} +
#{jWdJvSe5eh4.TEgKBUgPzcr} +
#{jWdJvSe5eh4.qU6f6KAVYS0} +
#{jWdJvSe5eh4.YVRyqm94JaU} +
#{jWdJvSe5eh4.fTFKPWmKwck}",C{byk9vprWQ2D},MrapHpISvny
HTS_TST (facility) - PMTCT PNC Retests -  HIV-,"#{jWdJvSe5eh4.hrrDkYnlBfa} +
#{jWdJvSe5eh4.Fyru1h6ZNSX} +
#{jWdJvSe5eh4.hV38S0Y9fp9} +
#{jWdJvSe5eh4.nRaNbZfSyJD} +
#{jWdJvSe5eh4.smkqrQ2h8bX} +
#{jWdJvSe5eh4.rH4bMo9kJ5G} +
#{jWdJvSe5eh4.fvMb1JChkJf} +
#{jWdJvSe5eh4.xMnJ8IUK6rx} +
#{jWdJvSe5eh4.gnesJ36L3cY} +
#{jWdJvSe5eh4.fX1hnVo8TiY} +
#{jWdJvSe5eh4.sH4jcrTaEyB} +
#{jWdJvSe5eh4.vqoUypS6PZx} +
#{jWdJvSe5eh4.MXoboEf2xR0} +
#{jWdJvSe5eh4.tYgYoiuMipV} +
#{jWdJvSe5eh4.agaJBXLr4WC} +
#{jWdJvSe5eh4.yeZcEeFiOKF} +
#{jWdJvSe5eh4.f3WOjgVxuz3} +
#{jWdJvSe5eh4.mjpkfvjppgg} +
#{jWdJvSe5eh4.AHeBwclwT7I} +
#{jWdJvSe5eh4.XNx789Tw7bY} +
#{jWdJvSe5eh4.rGVmp69SKig} +
#{jWdJvSe5eh4.knDzApZt3IJ} +
#{jWdJvSe5eh4.pz8m6K0w84H} +
#{jWdJvSe5eh4.krmV1CMw2zv}",C{byk9vprWQ2D},ovHkiCxrYt6
HTS_TST (facility) - STI clinic - aPNS HIV Testing -  HIV+,"#{AiNiFdRtyCg.FGGONSs1Dw6} +
#{AiNiFdRtyCg.bkC7KCRUdyW} +
#{AiNiFdRtyCg.Jwv1tGFezwN} +
#{AiNiFdRtyCg.jfELFW1EPMT} +
#{AiNiFdRtyCg.WwKSVlp0zAB} +
#{AiNiFdRtyCg.dP0l7s4ziZS} +
#{AiNiFdRtyCg.K0HOi0K3i2b} +
#{AiNiFdRtyCg.AGFDPn4lgyZ} +
#{AiNiFdRtyCg.IrVJ82GXLEZ} +
#{AiNiFdRtyCg.kpjqErBne3P} +
#{AiNiFdRtyCg.lp1SbLU3zf5} +
#{AiNiFdRtyCg.mIGI24BtkfV} +
#{AiNiFdRtyCg.mPO6EQrH4H5} +
#{AiNiFdRtyCg.j7Au7gmzSKC} +
#{AiNiFdRtyCg.RH3VVXVMp0c} +
#{AiNiFdRtyCg.ZUz9poZjTCN} +
#{AiNiFdRtyCg.lrO2igJ3jo2} +
#{AiNiFdRtyCg.LOZhNEFVnyJ} +
#{AiNiFdRtyCg.qhMN0z53p7w} +
#{AiNiFdRtyCg.TmxDNU4mD8H} +
#{AiNiFdRtyCg.TEgKBUgPzcr} +
#{AiNiFdRtyCg.qU6f6KAVYS0} +
#{AiNiFdRtyCg.YVRyqm94JaU} +
#{AiNiFdRtyCg.fTFKPWmKwck}",C{byk9vprWQ2D},JBD1VhwLNJj
HTS_TST (facility) - STI clinic - aPNS HIV Testing -  HIV-,"#{AiNiFdRtyCg.hrrDkYnlBfa} +
#{AiNiFdRtyCg.Fyru1h6ZNSX} +
#{AiNiFdRtyCg.hV38S0Y9fp9} +
#{AiNiFdRtyCg.nRaNbZfSyJD} +
#{AiNiFdRtyCg.smkqrQ2h8bX} +
#{AiNiFdRtyCg.rH4bMo9kJ5G} +
#{AiNiFdRtyCg.fvMb1JChkJf} +
#{AiNiFdRtyCg.xMnJ8IUK6rx} +
#{AiNiFdRtyCg.gnesJ36L3cY} +
#{AiNiFdRtyCg.fX1hnVo8TiY} +
#{AiNiFdRtyCg.sH4jcrTaEyB} +
#{AiNiFdRtyCg.vqoUypS6PZx} +
#{AiNiFdRtyCg.MXoboEf2xR0} +
#{AiNiFdRtyCg.tYgYoiuMipV} +
#{AiNiFdRtyCg.agaJBXLr4WC} +
#{AiNiFdRtyCg.yeZcEeFiOKF} +
#{AiNiFdRtyCg.f3WOjgVxuz3} +
#{AiNiFdRtyCg.mjpkfvjppgg} +
#{AiNiFdRtyCg.AHeBwclwT7I} +
#{AiNiFdRtyCg.XNx789Tw7bY} +
#{AiNiFdRtyCg.rGVmp69SKig} +
#{AiNiFdRtyCg.knDzApZt3IJ} +
#{AiNiFdRtyCg.pz8m6K0w84H} +
#{AiNiFdRtyCg.krmV1CMw2zv}",C{byk9vprWQ2D},ITqrcZnryOr
HTS_TST (facility) - STI clinic - HIV Testing -  HIV+,"#{QBsyLQZRdiH.FGGONSs1Dw6} +
#{QBsyLQZRdiH.bkC7KCRUdyW} +
#{QBsyLQZRdiH.Jwv1tGFezwN} +
#{QBsyLQZRdiH.jfELFW1EPMT} +
#{QBsyLQZRdiH.WwKSVlp0zAB} +
#{QBsyLQZRdiH.dP0l7s4ziZS} +
#{QBsyLQZRdiH.K0HOi0K3i2b} +
#{QBsyLQZRdiH.AGFDPn4lgyZ} +
#{QBsyLQZRdiH.IrVJ82GXLEZ} +
#{QBsyLQZRdiH.kpjqErBne3P} +
#{QBsyLQZRdiH.lp1SbLU3zf5} +
#{QBsyLQZRdiH.mIGI24BtkfV} +
#{QBsyLQZRdiH.mPO6EQrH4H5} +
#{QBsyLQZRdiH.j7Au7gmzSKC} +
#{QBsyLQZRdiH.RH3VVXVMp0c} +
#{QBsyLQZRdiH.ZUz9poZjTCN} +
#{QBsyLQZRdiH.lrO2igJ3jo2} +
#{QBsyLQZRdiH.LOZhNEFVnyJ} +
#{QBsyLQZRdiH.qhMN0z53p7w} +
#{QBsyLQZRdiH.TmxDNU4mD8H} +
#{QBsyLQZRdiH.TEgKBUgPzcr} +
#{QBsyLQZRdiH.qU6f6KAVYS0} +
#{QBsyLQZRdiH.YVRyqm94JaU} +
#{QBsyLQZRdiH.fTFKPWmKwck}",C{byk9vprWQ2D},LoYFOCZDBoi
HTS_TST (facility) - STI clinic - HIV Testing -  HIV-,"#{QBsyLQZRdiH.hrrDkYnlBfa} +
#{QBsyLQZRdiH.Fyru1h6ZNSX} +
#{QBsyLQZRdiH.hV38S0Y9fp9} +
#{QBsyLQZRdiH.nRaNbZfSyJD} +
#{QBsyLQZRdiH.smkqrQ2h8bX} +
#{QBsyLQZRdiH.rH4bMo9kJ5G} +
#{QBsyLQZRdiH.fvMb1JChkJf} +
#{QBsyLQZRdiH.xMnJ8IUK6rx} +
#{QBsyLQZRdiH.gnesJ36L3cY} +
#{QBsyLQZRdiH.fX1hnVo8TiY} +
#{QBsyLQZRdiH.sH4jcrTaEyB} +
#{QBsyLQZRdiH.vqoUypS6PZx} +
#{QBsyLQZRdiH.MXoboEf2xR0} +
#{QBsyLQZRdiH.tYgYoiuMipV} +
#{QBsyLQZRdiH.agaJBXLr4WC} +
#{QBsyLQZRdiH.yeZcEeFiOKF} +
#{QBsyLQZRdiH.f3WOjgVxuz3} +
#{QBsyLQZRdiH.mjpkfvjppgg} +
#{QBsyLQZRdiH.AHeBwclwT7I} +
#{QBsyLQZRdiH.XNx789Tw7bY} +
#{QBsyLQZRdiH.rGVmp69SKig} +
#{QBsyLQZRdiH.knDzApZt3IJ} +
#{QBsyLQZRdiH.pz8m6K0w84H} +
#{QBsyLQZRdiH.krmV1CMw2zv}",C{byk9vprWQ2D},GJ32Hv4d7VY
HTS_TST (facility) - STI clinic - HTS_INDEX HIV Testing -  HIV+,"#{ETAR67HWFWc.FGGONSs1Dw6} +
#{ETAR67HWFWc.bkC7KCRUdyW} +
#{ETAR67HWFWc.Jwv1tGFezwN} +
#{ETAR67HWFWc.jfELFW1EPMT} +
#{ETAR67HWFWc.WwKSVlp0zAB} +
#{ETAR67HWFWc.dP0l7s4ziZS} +
#{ETAR67HWFWc.K0HOi0K3i2b} +
#{ETAR67HWFWc.AGFDPn4lgyZ} +
#{ETAR67HWFWc.IrVJ82GXLEZ} +
#{ETAR67HWFWc.kpjqErBne3P} +
#{ETAR67HWFWc.lp1SbLU3zf5} +
#{ETAR67HWFWc.mIGI24BtkfV} +
#{ETAR67HWFWc.mPO6EQrH4H5} +
#{ETAR67HWFWc.j7Au7gmzSKC} +
#{ETAR67HWFWc.RH3VVXVMp0c} +
#{ETAR67HWFWc.ZUz9poZjTCN} +
#{ETAR67HWFWc.lrO2igJ3jo2} +
#{ETAR67HWFWc.LOZhNEFVnyJ} +
#{ETAR67HWFWc.qhMN0z53p7w} +
#{ETAR67HWFWc.TmxDNU4mD8H} +
#{ETAR67HWFWc.TEgKBUgPzcr} +
#{ETAR67HWFWc.qU6f6KAVYS0} +
#{ETAR67HWFWc.YVRyqm94JaU} +
#{ETAR67HWFWc.fTFKPWmKwck}",C{byk9vprWQ2D},oXz9NPN5QwY
HTS_TST (facility) - STI clinic - HTS_INDEX HIV Testing -  HIV-,"#{ETAR67HWFWc.hrrDkYnlBfa} +
#{ETAR67HWFWc.Fyru1h6ZNSX} +
#{ETAR67HWFWc.hV38S0Y9fp9} +
#{ETAR67HWFWc.nRaNbZfSyJD} +
#{ETAR67HWFWc.smkqrQ2h8bX} +
#{ETAR67HWFWc.rH4bMo9kJ5G} +
#{ETAR67HWFWc.fvMb1JChkJf} +
#{ETAR67HWFWc.xMnJ8IUK6rx} +
#{ETAR67HWFWc.gnesJ36L3cY} +
#{ETAR67HWFWc.fX1hnVo8TiY} +
#{ETAR67HWFWc.sH4jcrTaEyB} +
#{ETAR67HWFWc.vqoUypS6PZx} +
#{ETAR67HWFWc.MXoboEf2xR0} +
#{ETAR67HWFWc.tYgYoiuMipV} +
#{ETAR67HWFWc.agaJBXLr4WC} +
#{ETAR67HWFWc.yeZcEeFiOKF} +
#{ETAR67HWFWc.f3WOjgVxuz3} +
#{ETAR67HWFWc.mjpkfvjppgg} +
#{ETAR67HWFWc.AHeBwclwT7I} +
#{ETAR67HWFWc.XNx789Tw7bY} +
#{ETAR67HWFWc.rGVmp69SKig} +
#{ETAR67HWFWc.knDzApZt3IJ} +
#{ETAR67HWFWc.pz8m6K0w84H} +
#{ETAR67HWFWc.krmV1CMw2zv}",C{byk9vprWQ2D},k74MfSNddqs
HTS_TST (facility) -Tab- PMTCT ANC1 Only -  HIV+,"#{bMmnawX0lJZ.FGGONSs1Dw6} +
#{bMmnawX0lJZ.bkC7KCRUdyW} +
#{bMmnawX0lJZ.Jwv1tGFezwN} +
#{bMmnawX0lJZ.jfELFW1EPMT} +
#{bMmnawX0lJZ.WwKSVlp0zAB} +
#{bMmnawX0lJZ.dP0l7s4ziZS} +
#{bMmnawX0lJZ.K0HOi0K3i2b} +
#{bMmnawX0lJZ.AGFDPn4lgyZ} +
#{bMmnawX0lJZ.IrVJ82GXLEZ} +
#{bMmnawX0lJZ.kpjqErBne3P} +
#{bMmnawX0lJZ.lp1SbLU3zf5} +
#{bMmnawX0lJZ.mIGI24BtkfV} +
#{bMmnawX0lJZ.mPO6EQrH4H5} +
#{bMmnawX0lJZ.j7Au7gmzSKC} +
#{bMmnawX0lJZ.RH3VVXVMp0c} +
#{bMmnawX0lJZ.ZUz9poZjTCN} +
#{bMmnawX0lJZ.lrO2igJ3jo2} +
#{bMmnawX0lJZ.LOZhNEFVnyJ} +
#{bMmnawX0lJZ.qhMN0z53p7w} +
#{bMmnawX0lJZ.TmxDNU4mD8H} +
#{bMmnawX0lJZ.TEgKBUgPzcr} +
#{bMmnawX0lJZ.qU6f6KAVYS0} +
#{bMmnawX0lJZ.YVRyqm94JaU} +
#{bMmnawX0lJZ.fTFKPWmKwck}",C{byk9vprWQ2D},pW1TvmWMy2o
HTS_TST (facility) -Tab- PMTCT ANC1 Only -  HIV-,"#{bMmnawX0lJZ.hrrDkYnlBfa} +
#{bMmnawX0lJZ.Fyru1h6ZNSX} +
#{bMmnawX0lJZ.hV38S0Y9fp9} +
#{bMmnawX0lJZ.nRaNbZfSyJD} +
#{bMmnawX0lJZ.smkqrQ2h8bX} +
#{bMmnawX0lJZ.rH4bMo9kJ5G} +
#{bMmnawX0lJZ.fvMb1JChkJf} +
#{bMmnawX0lJZ.xMnJ8IUK6rx} +
#{bMmnawX0lJZ.gnesJ36L3cY} +
#{bMmnawX0lJZ.fX1hnVo8TiY} +
#{bMmnawX0lJZ.sH4jcrTaEyB} +
#{bMmnawX0lJZ.vqoUypS6PZx} +
#{bMmnawX0lJZ.MXoboEf2xR0} +
#{bMmnawX0lJZ.tYgYoiuMipV} +
#{bMmnawX0lJZ.agaJBXLr4WC} +
#{bMmnawX0lJZ.yeZcEeFiOKF} +
#{bMmnawX0lJZ.f3WOjgVxuz3} +
#{bMmnawX0lJZ.mjpkfvjppgg} +
#{bMmnawX0lJZ.AHeBwclwT7I} +
#{bMmnawX0lJZ.XNx789Tw7bY} +
#{bMmnawX0lJZ.rGVmp69SKig} +
#{bMmnawX0lJZ.knDzApZt3IJ} +
#{bMmnawX0lJZ.pz8m6K0w84H} +
#{bMmnawX0lJZ.krmV1CMw2zv}",C{byk9vprWQ2D},waSUQRUouLe
HTS_TST (facility) -Tab- TB Clinic - HIV Testing -  HIV+,"#{XYhYAMivUX5.FGGONSs1Dw6} +
#{XYhYAMivUX5.bkC7KCRUdyW} +
#{XYhYAMivUX5.Jwv1tGFezwN} +
#{XYhYAMivUX5.jfELFW1EPMT} +
#{XYhYAMivUX5.WwKSVlp0zAB} +
#{XYhYAMivUX5.dP0l7s4ziZS} +
#{XYhYAMivUX5.K0HOi0K3i2b} +
#{XYhYAMivUX5.AGFDPn4lgyZ} +
#{XYhYAMivUX5.IrVJ82GXLEZ} +
#{XYhYAMivUX5.kpjqErBne3P} +
#{XYhYAMivUX5.lp1SbLU3zf5} +
#{XYhYAMivUX5.mIGI24BtkfV} +
#{XYhYAMivUX5.mPO6EQrH4H5} +
#{XYhYAMivUX5.j7Au7gmzSKC} +
#{XYhYAMivUX5.RH3VVXVMp0c} +
#{XYhYAMivUX5.ZUz9poZjTCN} +
#{XYhYAMivUX5.lrO2igJ3jo2} +
#{XYhYAMivUX5.LOZhNEFVnyJ} +
#{XYhYAMivUX5.qhMN0z53p7w} +
#{XYhYAMivUX5.TmxDNU4mD8H} +
#{XYhYAMivUX5.TEgKBUgPzcr} +
#{XYhYAMivUX5.qU6f6KAVYS0} +
#{XYhYAMivUX5.X3iub2Q8G5M} +
#{XYhYAMivUX5.KcfgPBBqnqR} +
#{XYhYAMivUX5.gf1imehIUXH} +
#{XYhYAMivUX5.PEXD1gN6EMs} +
#{XYhYAMivUX5.xHLtRVWAuhb} +
#{XYhYAMivUX5.CRdqvNG4bXz} +
#{XYhYAMivUX5.QMAYAb4QyLQ}",C{byk9vprWQ2D},jTOWMxif9qx
HTS_TST (facility) -Tab- TB Clinic - HIV Testing -  HIV-,"#{XYhYAMivUX5.hrrDkYnlBfa} +
#{XYhYAMivUX5.Fyru1h6ZNSX} +
#{XYhYAMivUX5.hV38S0Y9fp9} +
#{XYhYAMivUX5.nRaNbZfSyJD} +
#{XYhYAMivUX5.smkqrQ2h8bX} +
#{XYhYAMivUX5.rH4bMo9kJ5G} +
#{XYhYAMivUX5.fvMb1JChkJf} +
#{XYhYAMivUX5.xMnJ8IUK6rx} +
#{XYhYAMivUX5.gnesJ36L3cY} +
#{XYhYAMivUX5.fX1hnVo8TiY} +
#{XYhYAMivUX5.sH4jcrTaEyB} +
#{XYhYAMivUX5.vqoUypS6PZx} +
#{XYhYAMivUX5.MXoboEf2xR0} +
#{XYhYAMivUX5.tYgYoiuMipV} +
#{XYhYAMivUX5.agaJBXLr4WC} +
#{XYhYAMivUX5.yeZcEeFiOKF} +
#{XYhYAMivUX5.f3WOjgVxuz3} +
#{XYhYAMivUX5.mjpkfvjppgg} +
#{XYhYAMivUX5.AHeBwclwT7I} +
#{XYhYAMivUX5.XNx789Tw7bY} +
#{XYhYAMivUX5.rGVmp69SKig} +
#{XYhYAMivUX5.knDzApZt3IJ} +
#{XYhYAMivUX5.KcuoFrdH0By} +
#{XYhYAMivUX5.qo0BZUjfkz3} +
#{XYhYAMivUX5.dI0pQOIkhzs} +
#{XYhYAMivUX5.jwlKvezDftT} +
#{XYhYAMivUX5.KEkgqWK9nWW} +
#{XYhYAMivUX5.AQ93LDTt4Qx} +
#{XYhYAMivUX5.wdMaZfMMt5q} +
#{XYhYAMivUX5.BZoeGrSAfnk}
",C{byk9vprWQ2D},wk1qROR41Wi
HTS_TST (facility) - TB Clinic - HIV Testing -  HIV+,"#{XYhYAMivUX5.FGGONSs1Dw6} +
#{XYhYAMivUX5.bkC7KCRUdyW} +
#{XYhYAMivUX5.Jwv1tGFezwN} +
#{XYhYAMivUX5.jfELFW1EPMT} +
#{XYhYAMivUX5.WwKSVlp0zAB} +
#{XYhYAMivUX5.dP0l7s4ziZS} +
#{XYhYAMivUX5.K0HOi0K3i2b} +
#{XYhYAMivUX5.AGFDPn4lgyZ} +
#{XYhYAMivUX5.IrVJ82GXLEZ} +
#{XYhYAMivUX5.kpjqErBne3P} +
#{XYhYAMivUX5.lp1SbLU3zf5} +
#{XYhYAMivUX5.mIGI24BtkfV} +
#{XYhYAMivUX5.mPO6EQrH4H5} +
#{XYhYAMivUX5.j7Au7gmzSKC} +
#{XYhYAMivUX5.RH3VVXVMp0c} +
#{XYhYAMivUX5.ZUz9poZjTCN} +
#{XYhYAMivUX5.lrO2igJ3jo2} +
#{XYhYAMivUX5.LOZhNEFVnyJ} +
#{XYhYAMivUX5.qhMN0z53p7w} +
#{XYhYAMivUX5.TmxDNU4mD8H} +
#{XYhYAMivUX5.TEgKBUgPzcr} +
#{XYhYAMivUX5.qU6f6KAVYS0} +
#{XYhYAMivUX5.AL6DvvVpqr6} +
#{XYhYAMivUX5.X3iub2Q8G5M} +
#{XYhYAMivUX5.KcfgPBBqnqR} +
#{XYhYAMivUX5.gf1imehIUXH} +
#{XYhYAMivUX5.PEXD1gN6EMs} +
#{XYhYAMivUX5.xHLtRVWAuhb} +
#{XYhYAMivUX5.CRdqvNG4bXz} +
#{XYhYAMivUX5.QMAYAb4QyLQ}",C{byk9vprWQ2D},sR6uzdtwmWp
HTS_TST (facility) - TB Clinic - HIV Testing -  HIV-,"#{XYhYAMivUX5.hrrDkYnlBfa} +
#{XYhYAMivUX5.Fyru1h6ZNSX} +
#{XYhYAMivUX5.hV38S0Y9fp9} +
#{XYhYAMivUX5.nRaNbZfSyJD} +
#{XYhYAMivUX5.smkqrQ2h8bX} +
#{XYhYAMivUX5.rH4bMo9kJ5G} +
#{XYhYAMivUX5.fvMb1JChkJf} +
#{XYhYAMivUX5.xMnJ8IUK6rx} +
#{XYhYAMivUX5.gnesJ36L3cY} +
#{XYhYAMivUX5.fX1hnVo8TiY} +
#{XYhYAMivUX5.sH4jcrTaEyB} +
#{XYhYAMivUX5.vqoUypS6PZx} +
#{XYhYAMivUX5.MXoboEf2xR0} +
#{XYhYAMivUX5.tYgYoiuMipV} +
#{XYhYAMivUX5.agaJBXLr4WC} +
#{XYhYAMivUX5.yeZcEeFiOKF} +
#{XYhYAMivUX5.f3WOjgVxuz3} +
#{XYhYAMivUX5.mjpkfvjppgg} +
#{XYhYAMivUX5.AHeBwclwT7I} +
#{XYhYAMivUX5.XNx789Tw7bY} +
#{XYhYAMivUX5.rGVmp69SKig} +
#{XYhYAMivUX5.knDzApZt3IJ} + 
#{XYhYAMivUX5.KcuoFrdH0By} +
#{XYhYAMivUX5.qo0BZUjfkz3} +
#{XYhYAMivUX5.dI0pQOIkhzs} +
#{XYhYAMivUX5.jwlKvezDftT} +
#{XYhYAMivUX5.KEkgqWK9nWW} +
#{XYhYAMivUX5.AQ93LDTt4Qx} +
#{XYhYAMivUX5.wdMaZfMMt5q} +
#{XYhYAMivUX5.BZoeGrSAfnk}",C{byk9vprWQ2D},h08zf8KfEAn
HTS_TST (facility) - VCT - aPNS HIV Testing -  HIV+,"#{L86FCN235rJ.FGGONSs1Dw6} +
#{L86FCN235rJ.bkC7KCRUdyW} +
#{L86FCN235rJ.Jwv1tGFezwN} +
#{L86FCN235rJ.jfELFW1EPMT} +
#{L86FCN235rJ.WwKSVlp0zAB} +
#{L86FCN235rJ.dP0l7s4ziZS} +
#{L86FCN235rJ.K0HOi0K3i2b} +
#{L86FCN235rJ.AGFDPn4lgyZ} +
#{L86FCN235rJ.IrVJ82GXLEZ} +
#{L86FCN235rJ.kpjqErBne3P} +
#{L86FCN235rJ.lp1SbLU3zf5} +
#{L86FCN235rJ.mIGI24BtkfV} +
#{L86FCN235rJ.mPO6EQrH4H5} +
#{L86FCN235rJ.j7Au7gmzSKC} +
#{L86FCN235rJ.RH3VVXVMp0c} +
#{L86FCN235rJ.ZUz9poZjTCN} +
#{L86FCN235rJ.lrO2igJ3jo2} +
#{L86FCN235rJ.LOZhNEFVnyJ} +
#{L86FCN235rJ.qhMN0z53p7w} +
#{L86FCN235rJ.TmxDNU4mD8H} +
#{L86FCN235rJ.TEgKBUgPzcr} +
#{L86FCN235rJ.qU6f6KAVYS0} +
#{L86FCN235rJ.YVRyqm94JaU} +
#{L86FCN235rJ.fTFKPWmKwck}",C{byk9vprWQ2D},J060x9uDWVv
HTS_TST (facility) - VCT - aPNS HIV Testing -  HIV-,"#{L86FCN235rJ.hrrDkYnlBfa} +
#{L86FCN235rJ.Fyru1h6ZNSX} +
#{L86FCN235rJ.hV38S0Y9fp9} +
#{L86FCN235rJ.nRaNbZfSyJD} +
#{L86FCN235rJ.smkqrQ2h8bX} +
#{L86FCN235rJ.rH4bMo9kJ5G} +
#{L86FCN235rJ.fvMb1JChkJf} +
#{L86FCN235rJ.xMnJ8IUK6rx} +
#{L86FCN235rJ.gnesJ36L3cY} +
#{L86FCN235rJ.fX1hnVo8TiY} +
#{L86FCN235rJ.sH4jcrTaEyB} +
#{L86FCN235rJ.vqoUypS6PZx} +
#{L86FCN235rJ.MXoboEf2xR0} +
#{L86FCN235rJ.tYgYoiuMipV} +
#{L86FCN235rJ.agaJBXLr4WC} +
#{L86FCN235rJ.yeZcEeFiOKF} +
#{L86FCN235rJ.f3WOjgVxuz3} +
#{L86FCN235rJ.mjpkfvjppgg} +
#{L86FCN235rJ.AHeBwclwT7I} +
#{L86FCN235rJ.XNx789Tw7bY} +
#{L86FCN235rJ.rGVmp69SKig} +
#{L86FCN235rJ.knDzApZt3IJ} +
#{L86FCN235rJ.pz8m6K0w84H} +
#{L86FCN235rJ.krmV1CMw2zv}",C{byk9vprWQ2D},lbgaQC0bwlq
HTS_TST (facility) - VCT - HIV Testing -  HIV+,"#{J4zibSjbBCt.FGGONSs1Dw6} +
#{J4zibSjbBCt.bkC7KCRUdyW} +
#{J4zibSjbBCt.Jwv1tGFezwN} +
#{J4zibSjbBCt.jfELFW1EPMT} +
#{J4zibSjbBCt.WwKSVlp0zAB} +
#{J4zibSjbBCt.dP0l7s4ziZS} +
#{J4zibSjbBCt.K0HOi0K3i2b} +
#{J4zibSjbBCt.AGFDPn4lgyZ} +
#{J4zibSjbBCt.IrVJ82GXLEZ} +
#{J4zibSjbBCt.kpjqErBne3P} +
#{J4zibSjbBCt.lp1SbLU3zf5} +
#{J4zibSjbBCt.mIGI24BtkfV} +
#{J4zibSjbBCt.mPO6EQrH4H5} +
#{J4zibSjbBCt.j7Au7gmzSKC} +
#{J4zibSjbBCt.RH3VVXVMp0c} +
#{J4zibSjbBCt.ZUz9poZjTCN} +
#{J4zibSjbBCt.lrO2igJ3jo2} +
#{J4zibSjbBCt.LOZhNEFVnyJ} +
#{J4zibSjbBCt.qhMN0z53p7w} +
#{J4zibSjbBCt.TmxDNU4mD8H} +
#{J4zibSjbBCt.TEgKBUgPzcr} +
#{J4zibSjbBCt.qU6f6KAVYS0} +
#{J4zibSjbBCt.YVRyqm94JaU} +
#{J4zibSjbBCt.fTFKPWmKwck}",C{byk9vprWQ2D},tp2Tt9ggmgd
HTS_TST (facility) - VCT - HIV Testing -  HIV-,"#{J4zibSjbBCt.hrrDkYnlBfa} +
#{J4zibSjbBCt.Fyru1h6ZNSX} +
#{J4zibSjbBCt.hV38S0Y9fp9} +
#{J4zibSjbBCt.nRaNbZfSyJD} +
#{J4zibSjbBCt.smkqrQ2h8bX} +
#{J4zibSjbBCt.rH4bMo9kJ5G} +
#{J4zibSjbBCt.fvMb1JChkJf} +
#{J4zibSjbBCt.xMnJ8IUK6rx} +
#{J4zibSjbBCt.gnesJ36L3cY} +
#{J4zibSjbBCt.fX1hnVo8TiY} +
#{J4zibSjbBCt.sH4jcrTaEyB} +
#{J4zibSjbBCt.vqoUypS6PZx} +
#{J4zibSjbBCt.MXoboEf2xR0} +
#{J4zibSjbBCt.tYgYoiuMipV} +
#{J4zibSjbBCt.agaJBXLr4WC} +
#{J4zibSjbBCt.yeZcEeFiOKF} +
#{J4zibSjbBCt.f3WOjgVxuz3} +
#{J4zibSjbBCt.mjpkfvjppgg} +
#{J4zibSjbBCt.AHeBwclwT7I} +
#{J4zibSjbBCt.XNx789Tw7bY} +
#{J4zibSjbBCt.rGVmp69SKig} +
#{J4zibSjbBCt.knDzApZt3IJ} +
#{J4zibSjbBCt.pz8m6K0w84H} +
#{J4zibSjbBCt.krmV1CMw2zv}",C{byk9vprWQ2D},QJA3B6mUmYT
HTS_TST Index per SDP,#{ZoVxcULb7Cx} + #{hCc8cnjtlTZ} + #{xsam5SlIzvS} + #{AiNiFdRtyCg} + #{VNuTupKSeqU} + #{Zol9pZOSZeH} + #{L86FCN235rJ},C{byk9vprWQ2D},gXhlGxbAExe
HTS_TST Index vs Index tests per SDP Variance,#{DtJ8Kpaquhx} - (#{ZoVxcULb7Cx} + #{hCc8cnjtlTZ} + #{xsam5SlIzvS} + #{AiNiFdRtyCg} + #{VNuTupKSeqU} + #{Zol9pZOSZeH} + #{L86FCN235rJ}),C{byk9vprWQ2D},p21cdegqtrY
HTS_TST -Inpatient :Excl. Index,#{THJbtDzxplR}-#{ZoVxcULb7Cx},C{byk9vprWQ2D},fTto5wHVTDz
HTS_TST -Malnutrition :Excl. Index,#{ymKviaHZtQN}-#{xsam5SlIzvS},C{byk9vprWQ2D},ihR6ZDDfBnQ
