id,type,name,displayName,shortName,code,description,search_text
qDjo1L1VfmP,Data Element,TX_CURR on Third Line,TX_CURR on Third Line,TX_CURR on Third Line,,TX_CURR on Third Line,tx_curr on third line | tx_curr on third line | tx_curr on third line |  | tx_curr on third line
aMp82zBYPnx,Data Element,TX_CURR Patients on Care,TX_CURR Patients on Care,TX_CURR Patients on Care,,TX_CURR Patients on Care,tx_curr patients on care | tx_curr patients on care | tx_curr patients on care |  | tx_curr patients on care
rWv24UDMupA,Data Element,TX_CURR : Targets,TX_CURR : Targets,TX_CURR : Targets,,TX_CURR : Targets,tx_curr : targets | tx_curr : targets | tx_curr : targets |  | tx_curr : targets
C4OXcnEYenQ,Data Element,TX_DIED STA,TX_DIED STA,TX_DIED STA,,TX_DIED STA,tx_died sta | tx_died sta | tx_died sta |  | tx_died sta
DzgJFEbnElF,Data Element,TX_IIT STA,TX_IIT STA,TX_IIT STA,,TX_IIT STA,tx_iit sta | tx_iit sta | tx_iit sta |  | tx_iit sta
bkyJ9qZOLxJ,Data Element,TX IPT : ART patients completing a standard course of IPT - Completing IPT(Already on ART),TX IPT : ART patients completing a standard course of IPT - Completing IPT(Already on ART),TX IPT: Completing IPT-Completing IPT-AlreadyOnART,,TX IPT : ART patients completing a standard course of IPT - Completing IPT(Already on ART)�(Before Oct. 2020),tx ipt : art patients completing a standard course of ipt - completing ipt(already on art) | tx ipt : art patients completing a standard course of ipt - completing ipt(already on art) | tx ipt: completing ipt-completing ipt-alreadyonart |  | tx ipt : art patients completing a standard course of ipt - completing ipt(already on art)�(before oct. 2020)
n3ZqrYeGa8t,Data Element,TX IPT : ART patients completing a standard course of IPT - Completing IPT(New on ART),TX IPT : ART patients completing a standard course of IPT - Completing IPT(New on ART),TX IPT: on ART completing IPT - New on ART,,TX IPT : ART patients completing a standard course of IPT - Completing IPT(New on ART)�(Oct-Jan 2021),tx ipt : art patients completing a standard course of ipt - completing ipt(new on art) | tx ipt : art patients completing a standard course of ipt - completing ipt(new on art) | tx ipt: on art completing ipt - new on art |  | tx ipt : art patients completing a standard course of ipt - completing ipt(new on art)�(oct-jan 2021)
lII8xbm7Dsw,Data Element,TX IPT : No. of ART patients started IPT 6 months ago - Already on ART,TX IPT : No. of ART patients started IPT 6 months ago - Already on ART,TX IPT : started IPT 6 months ago - Already on ART,,TX IPT : No. of ART patients started IPT 6 months ago - Already on ART,tx ipt : no. of art patients started ipt 6 months ago - already on art | tx ipt : no. of art patients started ipt 6 months ago - already on art | tx ipt : started ipt 6 months ago - already on art |  | tx ipt : no. of art patients started ipt 6 months ago - already on art
mWRhsSmUa28,Data Element,TX IPT : No. of ART patients started IPT 6 months ago - New on ART,TX IPT : No. of ART patients started IPT 6 months ago - New on ART,TX IPT : started IPT 6 months ago - New on ART,,TX IPT : No. of ART patients started IPT 6 months ago - New on ART,tx ipt : no. of art patients started ipt 6 months ago - new on art | tx ipt : no. of art patients started ipt 6 months ago - new on art | tx ipt : started ipt 6 months ago - new on art |  | tx ipt : no. of art patients started ipt 6 months ago - new on art
tPwWmkVWQze,Data Element,TX IPT : No. of ART patients started IPT this month - New on ART (This month),TX IPT : No. of ART patients started IPT this month - New on ART (This month),TX IPT: No. on ART started IPT-NewOnART,,TX IPT : No. of ART patients started IPT this month - New on ART (This month),tx ipt : no. of art patients started ipt this month - new on art (this month) | tx ipt : no. of art patients started ipt this month - new on art (this month) | tx ipt: no. on art started ipt-newonart |  | tx ipt : no. of art patients started ipt this month - new on art (this month)
J90mKnJlsUJ,Data Element,TX_LINKED (HFR) :,TX_LINKED (HFR) :,TX_LINKED (HFR) :,,TX_LINKED (HFR) :,tx_linked (hfr) : | tx_linked (hfr) : | tx_linked (hfr) : |  | tx_linked (hfr) :
gt87h4O3eWj,Data Element,TX_Missed appointments,TX_Missed appointments,TX_Missed appointments,,TX_Missed appointments,tx_missed appointments | tx_missed appointments | tx_missed appointments |  | tx_missed appointments
IgMbUtf0LJ5,Data Element,TX_NEW: Breastfeeding,TX_NEW: Breastfeeding,TX_NEW: Breastfeeding,,TX_NEW: Breastfeeding,tx_new: breastfeeding | tx_new: breastfeeding | tx_new: breastfeeding |  | tx_new: breastfeeding
mbSYv70A6xc,Data Element,"TX_NEW: Breastfeeding, KeyPop","TX_NEW: Breastfeeding, KeyPop","TX_NEW: Breastfeeding, KeyPop",,"TX_NEW: Breastfeeding, KeyPop","tx_new: breastfeeding, keypop | tx_new: breastfeeding, keypop | tx_new: breastfeeding, keypop |  | tx_new: breastfeeding, keypop"
Syg8KH15VW6,Data Element,TX_New CD4<200,TX_New CD4<200,TX_New CD4<200,,,tx_new cd4<200 | tx_new cd4<200 | tx_new cd4<200 |  | 
gxEX3f1Wi4i,Data Element,TX_New CD4>200,TX_New CD4>200,TX_New CD4>200,,,tx_new cd4>200 | tx_new cd4>200 | tx_new cd4>200 |  | 
r2X4WnVpKQG,Data Element,TX_New CD4 unknown,TX_New CD4 unknown,TX_New CD4 unknown,,,tx_new cd4 unknown | tx_new cd4 unknown | tx_new cd4 unknown |  | 
vhn6MNzgC2T,Data Element,TX_NEW: FSW,TX_NEW: FSW,TX_NEW: FSW,,TX_NEW: FSW,tx_new: fsw | tx_new: fsw | tx_new: fsw |  | tx_new: fsw
o7EyXtMggzv,Data Element,TX_NEW (HFR) :,TX_NEW (HFR) :,TX_NEW (HFR) :,,TX_NEW (HFR) :,tx_new (hfr) : | tx_new (hfr) : | tx_new (hfr) : |  | tx_new (hfr) :
akJzGB8QGOl,Data Element,TX_NEW: MSM,TX_NEW: MSM,TX_NEW: MSM,,TX_NEW: MSM,tx_new: msm | tx_new: msm | tx_new: msm |  | tx_new: msm
FlS96zUK1Qz,Data Element,TX_NEW: People in prison,TX_NEW: People in prison,TX_NEW: People in prison,,TX_NEW: People in prison,tx_new: people in prison | tx_new: people in prison | tx_new: people in prison |  | tx_new: people in prison
zlI2HuCLkyD,Data Element,TX_NEW: Pregnant,TX_NEW: Pregnant,TX_NEW: Pregnant,,TX_NEW: Pregnant,tx_new: pregnant | tx_new: pregnant | tx_new: pregnant |  | tx_new: pregnant
O4gtX8cl7vG,Data Element,"TX_NEW: Pregnant, KeyPop","TX_NEW: Pregnant, KeyPop","TX_NEW: Pregnant, KeyPop",,"TX_NEW: Pregnant, KeyPop","tx_new: pregnant, keypop | tx_new: pregnant, keypop | tx_new: pregnant, keypop |  | tx_new: pregnant, keypop"
qK6sfNbZpNs,Data Element,TX_NEW: PWID,TX_NEW: PWID,TX_NEW: PWID,,TX_NEW: PWID,tx_new: pwid | tx_new: pwid | tx_new: pwid |  | tx_new: pwid
zhJLRZbZOh6,Data Element,TX_New STA,TX_New STA,TX_New STA,,TX_New STA,tx_new sta | tx_new sta | tx_new sta |  | tx_new sta
vTTEybkXZ53,Data Element,TX_NEW: Starting ART,TX_NEW: Starting ART,TX_NEW: Starting ART,,TX_NEW: Starting ART,tx_new: starting art | tx_new: starting art | tx_new: starting art |  | tx_new: starting art
LtQmwwAVvmK,Data Element,"TX_NEW: Starting ART, Breastfeeding","TX_NEW: Starting ART, Breastfeeding","TX_NEW: Starting ART, Breastfeeding",,"TX_NEW: Starting ART, Breastfeeding","tx_new: starting art, breastfeeding | tx_new: starting art, breastfeeding | tx_new: starting art, breastfeeding |  | tx_new: starting art, breastfeeding"
jbLj76PejpY,Data Element,"TX_NEW: Starting ART, CD4 <200","TX_NEW: Starting ART, CD4 <200","TX_NEW: Starting ART,  CD4 <200",,"TX_NEW: Starting ART,  CD4 <200","tx_new: starting art, cd4 <200 | tx_new: starting art, cd4 <200 | tx_new: starting art,  cd4 <200 |  | tx_new: starting art,  cd4 <200"
DiriHmlA9te,Data Element,"TX_NEW: Starting ART, CD4 >=200","TX_NEW: Starting ART, CD4 >=200","TX_NEW: Starting ART, CD4 >=200",,"TX_NEW: Starting ART, CD4 >=200","tx_new: starting art, cd4 >=200 | tx_new: starting art, cd4 >=200 | tx_new: starting art, cd4 >=200 |  | tx_new: starting art, cd4 >=200"
y7PJMU5K8k9,Data Element,"TX_NEW: Starting ART, CD4 Unknown","TX_NEW: Starting ART, CD4 Unknown","TX_NEW: Starting ART, CD4 Unknown",,"TX_NEW: Starting ART, CD4 Unknown","tx_new: starting art, cd4 unknown | tx_new: starting art, cd4 unknown | tx_new: starting art, cd4 unknown |  | tx_new: starting art, cd4 unknown"
DS2iEatJqC4,Data Element,"TX_NEW: Starting ART, KeyPop","TX_NEW: Starting ART, KeyPop","TX_NEW: Starting ART, KeyPop",,"TX_NEW: Starting ART, KeyPop","tx_new: starting art, keypop | tx_new: starting art, keypop | tx_new: starting art, keypop |  | tx_new: starting art, keypop"
QVHhJ3hSRFK,Data Element,TX_New STA started IPT,TX_New STA started IPT,TX_New STA started IPT,,TX_New STA started IPT,tx_new sta started ipt | tx_new sta started ipt | tx_new sta started ipt |  | tx_new sta started ipt
VxpVhzbkhCp,Data Element,TX_NEW : Targets,TX_NEW : Targets, TX_NEW : Targets,,TX_NEW : Targets,tx_new : targets | tx_new : targets |  tx_new : targets |  | tx_new : targets
pgXjcpnFRQS,Data Element,TX_NEW: TB,TX_NEW: TB,TX_NEW: TB,,TX_NEW: TB,tx_new: tb | tx_new: tb | tx_new: tb |  | tx_new: tb
QbveFrH1rpY,Data Element,"TX_NEW: TB, KeyPop","TX_NEW: TB, KeyPop","TX_NEW: TB, KeyPop",,"TX_NEW: TB, KeyPop","tx_new: tb, keypop | tx_new: tb, keypop | tx_new: tb, keypop |  | tx_new: tb, keypop"
iHWTbDWN6rk,Data Element,TX_NEW: Transgender,TX_NEW: Transgender,TX_NEW: Transgender,,TX_NEW: Transgender,tx_new: transgender | tx_new: transgender | tx_new: transgender |  | tx_new: transgender
WQJH5Lkg0Az,Data Element,TX_NEW_Verify (linked in other ART sites),TX_NEW_Verify (linked in other ART sites),TX_NEW_Verify,,TX_NEW_Verify (linked in other ART sites),tx_new_verify (linked in other art sites) | tx_new_verify (linked in other art sites) | tx_new_verify |  | tx_new_verify (linked in other art sites)
Kl0xARKIhVm,Data Element,TX_PVLS (D) : Targets,TX_PVLS (D) : Targets,TX_PVLS (D) : Targets,,TX_PVLS (D) : Targets,tx_pvls (d) : targets | tx_pvls (d) : targets | tx_pvls (d) : targets |  | tx_pvls (d) : targets
RUf2YJoEcB2,Data Element,TX_PVLS (N) : Targets,TX_PVLS (N) : Targets,TX_PVLS (N) : Targets,,TX_PVLS (N) : Targets,tx_pvls (n) : targets | tx_pvls (n) : targets | tx_pvls (n) : targets |  | tx_pvls (n) : targets
v1g0WFhy4iS,Data Element,TX_Ret 12 mnths Den,TX_Ret 12 mnths Den,TX_Ret 12 mnths Den,,TX_Ret 12 mnths Den,tx_ret 12 mnths den | tx_ret 12 mnths den | tx_ret 12 mnths den |  | tx_ret 12 mnths den
eD909pEFWC8,Data Element,TX_Ret 12 mnths Num,TX_Ret 12 mnths Num,TX_Ret 12 mnths Num,,TX_Ret 12 mnths Num,tx_ret 12 mnths num | tx_ret 12 mnths num | tx_ret 12 mnths num |  | tx_ret 12 mnths num
o4CxEgtf2xm,Data Element,TX_Ret 24 mnths Den,TX_Ret 24 mnths Den,TX_Ret 24 mnths Den,,TX_Ret 12 mnths Den,tx_ret 24 mnths den | tx_ret 24 mnths den | tx_ret 24 mnths den |  | tx_ret 12 mnths den
HeZbMaLPHZN,Data Element,TX_Ret 24 mnths Num,TX_Ret 24 mnths Num,TX_Ret 24 mnths Num,,TX_Ret 12 mnths Num,tx_ret 24 mnths num | tx_ret 24 mnths num | tx_ret 24 mnths num |  | tx_ret 12 mnths num
tCFth5mfGz5,Data Element,Tx_RTT,Tx_RTT,TX_RTT,,Tx_RTT,tx_rtt | tx_rtt | tx_rtt |  | tx_rtt
uxjdntUVkCP,Data Element,"Tx_RTT, CD4 <200","Tx_RTT, CD4 <200","Tx_RTT, CD4 <200",,"Tx_RTT, CD4 <200","tx_rtt, cd4 <200 | tx_rtt, cd4 <200 | tx_rtt, cd4 <200 |  | tx_rtt, cd4 <200"
GbAMR4iCjVk,Data Element,"Tx_RTT, CD4 >=200","Tx_RTT, CD4 >=200","Tx_RTT, CD4 >=200",,"Tx_RTT, CD4 >=200","tx_rtt, cd4 >=200 | tx_rtt, cd4 >=200 | tx_rtt, cd4 >=200 |  | tx_rtt, cd4 >=200"
uFEG8nRwEe4,Data Element,TX_RTT CD4 <200,TX_RTT CD4 <200,TX_RTT CD4 <200,,,tx_rtt cd4 <200 | tx_rtt cd4 <200 | tx_rtt cd4 <200 |  | 
oyLoVOgSMsJ,Data Element,TX_RTT CD4 >200,TX_RTT CD4 >200,TX_RTT CD4 >200,,,tx_rtt cd4 >200 | tx_rtt cd4 >200 | tx_rtt cd4 >200 |  | 
lB1uw2IulC7,Data Element,"Tx_RTT, CD4 Not Eligible","Tx_RTT, CD4 Not Eligible","Tx_RTT, CD4 Not Eligible",,"Tx_RTT, CD4 Not Eligible","tx_rtt, cd4 not eligible | tx_rtt, cd4 not eligible | tx_rtt, cd4 not eligible |  | tx_rtt, cd4 not eligible"
NDMXSxnMjCm,Data Element,TX_RTT CD4 Not Eligible,TX_RTT CD4 Not Eligible,TX_RTT CD4 Not Eligible,,,tx_rtt cd4 not eligible | tx_rtt cd4 not eligible | tx_rtt cd4 not eligible |  | 
VZ4kK3ha5g2,Data Element,"Tx_RTT, CD4 Unknown","Tx_RTT, CD4 Unknown","Tx_RTT, CD4 Unknown",,"Tx_RTT, CD4 Unknown","tx_rtt, cd4 unknown | tx_rtt, cd4 unknown | tx_rtt, cd4 unknown |  | tx_rtt, cd4 unknown"
LbKXbmEYt0N,Data Element,TX_RTT CD4 unknown,TX_RTT CD4 unknown,TX_RTT CD4 unknown,,,tx_rtt cd4 unknown | tx_rtt cd4 unknown | tx_rtt cd4 unknown |  | 
jKv5YxxHAor,Data Element,Tx_RTT IIT,Tx_RTT IIT,Tx_RTT IIT,,Tx_RTT IIT,tx_rtt iit | tx_rtt iit | tx_rtt iit |  | tx_rtt iit
RsePWPr3Mv8,Data Element,TX_RTT STA,TX_RTT STA,TX_RTT STA,,TX_RTT STA,tx_rtt sta | tx_rtt sta | tx_rtt sta |  | tx_rtt sta
Oi5CFJnqHLN,Data Element,TX_STOPPED STA,TX_STOPPED STA,TX_STOPPED STA,,TX_STOPPED STA,tx_stopped sta | tx_stopped sta | tx_stopped sta |  | tx_stopped sta
RhjKYAbimpZ,Data Element,TX_TB : Already on ART (TX_CURR) - Screened Negative,TX_TB : Already on ART (TX_CURR) - Screened Negative,TX_TB : Already on ART - Screened Negative,,TX_TB : Already on ART (TX_CURR) - Screened Negative,tx_tb : already on art (tx_curr) - screened negative | tx_tb : already on art (tx_curr) - screened negative | tx_tb : already on art - screened negative |  | tx_tb : already on art (tx_curr) - screened negative
Vgjf2ORAriB,Data Element,TX_TB : Already on ART (TX_CURR) - Screened Positive,TX_TB : Already on ART (TX_CURR) - Screened Positive,TX_TB : Already on ART - Screened Positive,,TX_TB : Already on ART (TX_CURR) - Screened Positive,tx_tb : already on art (tx_curr) - screened positive | tx_tb : already on art (tx_curr) - screened positive | tx_tb : already on art - screened positive |  | tx_tb : already on art (tx_curr) - screened positive
LTydjm1x4WE,Data Element,TX_TB : ART Patients Starting TB Treatment - New on ART,TX_TB : ART Patients Starting TB Treatment - New on ART,TX_TB : Starting TB Treatment - New on ART,,TX_TB : ART Patients Starting TB Treatment - New on ART,tx_tb : art patients starting tb treatment - new on art | tx_tb : art patients starting tb treatment - new on art | tx_tb : starting tb treatment - new on art |  | tx_tb : art patients starting tb treatment - new on art
uyyz441pM0i,Data Element,TX_TB : ART Patients Starting TB Treatment - Previous on ART,TX_TB : ART Patients Starting TB Treatment - Previous on ART,TX_TB: Starting TB Treatment - Previous on ART,,TX_TB : ART Patients Starting TB Treatment - Previous on ART,tx_tb : art patients starting tb treatment - previous on art | tx_tb : art patients starting tb treatment - previous on art | tx_tb: starting tb treatment - previous on art |  | tx_tb : art patients starting tb treatment - previous on art
s5a2vLWGSai,Data Element,TX_TB Denominator  Negative  Screen Already on ART,TX_TB Denominator  Negative  Screen Already on ART,TX_TB Denominator  Negative  Screen Already on ART,,TX_TB Denominator  Negative  Screen Already on ART,tx_tb denominator  negative  screen already on art | tx_tb denominator  negative  screen already on art | tx_tb denominator  negative  screen already on art |  | tx_tb denominator  negative  screen already on art
T5Tx34HORt4,Data Element,TX_TB Denominator  Negative Screen New on ART,TX_TB Denominator  Negative Screen New on ART,TX_TB Denominator  Negative Screen New on ART,,TX_TB Denominator  Negative Screen New on ART,tx_tb denominator  negative screen new on art | tx_tb denominator  negative screen new on art | tx_tb denominator  negative screen new on art |  | tx_tb denominator  negative screen new on art
WzklwQABYGE,Data Element,TX_TB Denominator  Positive Screen Already on ART,TX_TB Denominator  Positive Screen Already on ART,TX_TB Denominator  Positive Screen Already on ART,,TX_TB Denominator  Positive Screen Already on ART,tx_tb denominator  positive screen already on art | tx_tb denominator  positive screen already on art | tx_tb denominator  positive screen already on art |  | tx_tb denominator  positive screen already on art
Z6j8WOPI3eL,Data Element,TX_TB Denominator Positive Screen New on ART,TX_TB Denominator Positive Screen New on ART,TX_TB Denominator Positive Screen New on ART,,TX_TB Denominator Positive Screen New on ART,tx_tb denominator positive screen new on art | tx_tb denominator positive screen new on art | tx_tb denominator positive screen new on art |  | tx_tb denominator positive screen new on art
ZPsnWZHb46u,Data Element,TX_TB Denominator  Specimen CAD/CXR,TX_TB Denominator  Specimen CAD/CXR,TX_TB Denominator  Specimen CAD/CXR,,TX_TB Denominator  Specimen Gene Xpert,tx_tb denominator  specimen cad/cxr | tx_tb denominator  specimen cad/cxr | tx_tb denominator  specimen cad/cxr |  | tx_tb denominator  specimen gene xpert
t7XqAdadrIS,Data Element,TX_TB Denominator Specimen Culture/DST,TX_TB Denominator Specimen Culture/DST,TX_TB Denominator Specimen Culture/DST,,TX_TB Denominator  Specimen Culture/DST,tx_tb denominator specimen culture/dst | tx_tb denominator specimen culture/dst | tx_tb denominator specimen culture/dst |  | tx_tb denominator  specimen culture/dst
Wn22c7n0NpF,Data Element,TX_TB Denominator Specimen Gene Xpert,TX_TB Denominator Specimen Gene Xpert,TX_TB Denominator Specimen Gene Xpert,,TX_TB Denominator  Specimen Gene Xpert,tx_tb denominator specimen gene xpert | tx_tb denominator specimen gene xpert | tx_tb denominator specimen gene xpert |  | tx_tb denominator  specimen gene xpert
TvUidvwkcWg,Data Element,TX_TB Denominator Specimen Positive Result,TX_TB Denominator Specimen Positive Result,TX_TB Denominator Specimen Positive Result,,TX_TB Denominator  Specimen Positive Result,tx_tb denominator specimen positive result | tx_tb denominator specimen positive result | tx_tb denominator specimen positive result |  | tx_tb denominator  specimen positive result
CbqvV1LksIh,Data Element,TX_TB Denominator Specimen Smear Microscopy,TX_TB Denominator Specimen Smear Microscopy,TX_TB Denominator Specimen Smear Microscopy,,TX_TB Denominator  Specimen Smear Microscopy,tx_tb denominator specimen smear microscopy | tx_tb denominator specimen smear microscopy | tx_tb denominator specimen smear microscopy |  | tx_tb denominator  specimen smear microscopy
UVrKYrVaPKR,Data Element,TX_TB Denominator Specimen Urine TB LAM,TX_TB Denominator Specimen Urine TB LAM,TX_TB Denominator Specimen Urine TB LAM,,TX_TB Denominator Specimen Urine TB LAM,tx_tb denominator specimen urine tb lam | tx_tb denominator specimen urine tb lam | tx_tb denominator specimen urine tb lam |  | tx_tb denominator specimen urine tb lam
lCUUnhwoeCt,Data Element,TX_TB_Diagnostic Test,TX_TB_Diagnostic Test,TX_TB_Diagnostic Test,,TX_TB_Diagnostic Test,tx_tb_diagnostic test | tx_tb_diagnostic test | tx_tb_diagnostic test |  | tx_tb_diagnostic test
zVF5FU34NKW,Data Element,TX_TB Facility Comment1,TX_TB Facility Comment1,TX_TB Facility Comment1,,,tx_tb facility comment1 | tx_tb facility comment1 | tx_tb facility comment1 |  | 
slzySyNjYFx,Data Element,TX_TB Facility Comment2,TX_TB Facility Comment2,TX_TB Facility Comment2,,,tx_tb facility comment2 | tx_tb facility comment2 | tx_tb facility comment2 |  | 
SHWBrpU08Wu,Data Element,TX_TB Facility Comment3,TX_TB Facility Comment3,TX_TB Facility Comment3,,,tx_tb facility comment3 | tx_tb facility comment3 | tx_tb facility comment3 |  | 
rle9kgxExO6,Data Element,TX_TB Facility Comment User1,TX_TB Facility Comment User1,TX_TB  Facility comment User1,,,tx_tb facility comment user1 | tx_tb facility comment user1 | tx_tb  facility comment user1 |  | 
aI7B0Jr9xeD,Data Element,TX_TB Facility Comment User2,TX_TB Facility Comment User2,TX_TB  Facility comment User2,,,tx_tb facility comment user2 | tx_tb facility comment user2 | tx_tb  facility comment user2 |  | 
DfXatKkO8l2,Data Element,TX_TB Facility Comment User3,TX_TB Facility Comment User3,TX_TB  Facility comment User3,,,tx_tb facility comment user3 | tx_tb facility comment user3 | tx_tb  facility comment user3 |  | 
YuumdQIr0Pm,Data Element,TX_TB : NEW on ART - Screened Negative,TX_TB : NEW on ART - Screened Negative,TX_TB : NEW on ART - Screened Negative,,TX_TB : NEW on ART - Screened Negative,tx_tb : new on art - screened negative | tx_tb : new on art - screened negative | tx_tb : new on art - screened negative |  | tx_tb : new on art - screened negative
KAA3P0ab7op,Data Element,TX_TB : NEW on ART - Screened Positive,TX_TB : NEW on ART - Screened Positive,TX_TB : NEW on ART - Screened Positive,,TX_TB : NEW on ART - Screened Positive,tx_tb : new on art - screened positive | tx_tb : new on art - screened positive | tx_tb : new on art - screened positive |  | tx_tb : new on art - screened positive
lxxm5PJYvQe,Data Element,TX_TB Numerator  Already on ART and Starting TB treatment,TX_TB Numerator  Already on ART and Starting TB treatment,TX_TB N  Already on ART and Starting TB treatment,,TX_TB Numerator  Already on ART and Starting TB treatment,tx_tb numerator  already on art and starting tb treatment | tx_tb numerator  already on art and starting tb treatment | tx_tb n  already on art and starting tb treatment |  | tx_tb numerator  already on art and starting tb treatment
NjxmWlsYKoj,Data Element,TX_TB Numerator  New On ART and Starting TB treatment,TX_TB Numerator  New On ART and Starting TB treatment,TX_TB N  New On ART and Starting TB treatment,,TX_TB Numerator  New On ART and Starting TB treatment,tx_tb numerator  new on art and starting tb treatment | tx_tb numerator  new on art and starting tb treatment | tx_tb n  new on art and starting tb treatment |  | tx_tb numerator  new on art and starting tb treatment
w1oA6Ekab8p,Data Element,Tx_TB_Positive Result Returned,Tx_TB_Positive Result Returned,Tx_TB_Positive Result Returned,,Tx_TB_Positive Result Returned,tx_tb_positive result returned | tx_tb_positive result returned | tx_tb_positive result returned |  | tx_tb_positive result returned
ppLjdQIMWKD,Data Element,TX_TB_Screen_Type,TX_TB_Screen_Type,TX_TB_Screen_Type,,TX_TB_Screen_Type,tx_tb_screen_type | tx_tb_screen_type | tx_tb_screen_type |  | tx_tb_screen_type
JPAaR3L9GFm,Data Element,Tx_TB_Specimen Sent,Tx_TB_Specimen Sent,Tx_TB_Specimen Sent,,Tx_TB_Specimen Sent,tx_tb_specimen sent | tx_tb_specimen sent | tx_tb_specimen sent |  | tx_tb_specimen sent
H1ERG7ufRig,Data Element,TX_TB TA Comment1,TX_TB TA Comment1,TX_TB TA Comment1,,,tx_tb ta comment1 | tx_tb ta comment1 | tx_tb ta comment1 |  | 
IRaqxroOuSw,Data Element,TX_TB TA Comment2,TX_TB TA Comment2,TX_TB TA Comment2,,,tx_tb ta comment2 | tx_tb ta comment2 | tx_tb ta comment2 |  | 
j4fBGdnybVQ,Data Element,TX_TB TA Comment3,TX_TB TA Comment3,TX_TB TA Comment3,,,tx_tb ta comment3 | tx_tb ta comment3 | tx_tb ta comment3 |  | 
igA6oWDbgNd,Data Element,TX_TB TA Comment User1,TX_TB TA Comment User1,TX_TB TA comment User1,,,tx_tb ta comment user1 | tx_tb ta comment user1 | tx_tb ta comment user1 |  | 
zhDUvWHxQiH,Data Element,TX_TB TA Comment User2,TX_TB TA Comment User2,TX_TB TA comment User2,,,tx_tb ta comment user2 | tx_tb ta comment user2 | tx_tb ta comment user2 |  | 
