name,id,level
Embakasi East Subcounty Office,sWE2QXIZUUp,5
Embakasi Health Centre,fqT44AXXEda,5
Embakasi Medical Centre,PPSjQRRueFP,5
Embakasi North Sub County,SSz1iOv28Jk,3
Embakasi South Sub County,aDp1odOWYC1,3
Embakasi Ward,raV5YKTRCG2,4
Embakasi West Sub County,aCwUX5V42Zz,3
Embali Community Health Unit ,UVhpU0Re2ak,5
Embaringo Community Unit,ruvevsMRILs,5
Embaringo Dispensary,Y61H2WUieo9,5
Emboasis Dispensary,KprzFUDG8rA,5
Embobut Community Unit,eK8pSCugadS,5
Embobut Community Unit,J454CFykXav,5
Embobut Community Unit,lg0hCo96a69,5
Embobut Community Unit,P3XfYgjEtwl,5
Embobut/Embulot Ward,u6ONpoWIV0d,4
Embomos Dispensary,ZOaUu43IquR,5
Embomos Ward,QMzAkzZkH34,4
Embonga Health Centre,wvzZZaYO0Fm,5
Embori Farm Clinic,xO6kH1L8ArU,5
Embu Children Clinic Tenri -makima,SO6RbgdBJcw,5
Embu Children Hospital,vomk8x4PVA8,5
Embu County,PFu8alU2KWG,2
Embu County Beyond Zero Clinic,giefgKS02Tb,5
Embu East ,wBdrBMF2eAF,3
Embu Kmtc Dispensary,SKuP2VISmHB,5
Embulbul Catholic Dispensary,WrPccSa6unz,5
Embu-Mbeere Hospice,d7MDV61a9Aw,5
Embu Medical Centre,GGeGwK2VDkP,5
Embu North,GBT3xeTCnBy,3
Embu Provincial General Hospital,ubYSAHlGbvb,5
Embu Tumaini Medical Services,tpP2Ovm8qTl,5
Embu Univesity College Health Unit,HcyfcLDm3Uv,5
Embu West,f8YrbCBobBN,3
Emc Kimumu Dispensary,ay5PGGqDcSh,5
Emenyenche Dispensary,y4sOSvJO7uT,5
Emerging Infectious Disease Center,d0QIvhhdL9z,5
Emeroka Dispensary,MKUwyQVh8df,5
 Emesa Community Health Unit,C803pEBBFKk,5
EMESC Medical Clinic,Gw70BIrQxRa,5
Emgwen Sub County,Njv37QXxNy2,3
Emia Community Unit,KMFgkJw1b8E,5
Emining Community Health Unit,a3V4oJUdIf0,5
Emining Health Centre,TeKLIwzizL1,5
Emining Ward,uhTYg7CLmOd,4
Emitik Community Unit,POCRvuaWUF4,5
Emitik Dispensary,L3442xe7iTM,5
Emkwen Dispensary,uLMA8BQcpLG,5
Emmabwi Community Health Unit ,TSppwtdrQT9,5
Emmah Medical Clinic,KvLFGDbWhYL,5
Emmanuel Community Health Clinic,OvL7GM8rL9p,5
Emmanuel Community Health Clinic,RvfuTKWH9qj,5
Emmanuel Community Health Clinic(Kiamariga),xy049MboZIU,5
Emmanuel Kigari (ACK) Dispensary,sFIGmjKBUBC,5
Emmanuel M/C VCT Centre,OhpI9PJON68,5
Emmanuel Medical Centre,NaD1FLehrEC,5
Emmanuel Medical Clinic,lOZSQ51ohBI,5
Emmanuel Medical Clinic,UUyH4NCNUM0,5
Emmanuel Medical Clinic  1,YNW6QLjXae4,5
Emmanuel Medical Clinic (Bungoma East),H8IRuq63RFl,5
Emmanuel Medical Clinic (Kangundo),WbIDO49rq3j,4
Emmanuel Medical Clinic (Nyeri North),dtOZxBQHrkP,5
Emmaos Medical Clinic,HZiAORKnE67,5
Emmaus Clinic,A2m3Fgwhf2v,5
Emmaus Medical Clinic,Z3kvNvsXyJ6,5
Emmaus Nursing Home,eTyvnljzhoG,5
Emmukunzi Community Health Unit,I8QCKOTIBDh,5
Emmutsa Community Health Unit ,czQ8mDTbvCc,5
Emormor Medical Clinic,cKiSVBlMUge,6
Emoru Community Health Unit,cg2InyHHhwu,5
Emory Medical Centre,aoOmNFyVnT2,5
Emotoroki Dispensary,CliTX68kx8H,5
Empiron Community Health Unit,HRpR8m5kPvZ,5
Empough Community Health Unit,gL4GOZ0aHyl,5
Empough Dispensary,YfsAOeeHnbN,5
Emsea Dispensary,pGq6RGzeK1Y,5
Emsoo Ward,i7TCmhUejq5,4
Emsos Dispensary,yr4lOeKMGHI,5
Emuhaya Sub County,Lpy789vqRC6,3
Emuhaya Sub County Referral Hospital,arDVLu1shRK,5
Emuhondo Community Health Unit ,pIwsaZZppWE,5
Emukaba Dispensary,rGIiGfPUc5P,5
Emukangu Community Health Unit,jqQV4LlCb5b,5
EMUKAYA B CU,OaNmGK6vQ8X,5
Emukaya Clinic,gdfIQOPaeeQ,5
Emukaya Community Health Unit,PWVA5vXo371,5
Emukhuwa A Community Health Unit,LJ9CGt3pwh5,5
Emukhuwa B Community Health Unit,GLILI6GrgLb,5
Emukhweso Community Health Unit,rg8bhQJrSfj,5
Emukolla Community Health Unit,idTwgDcwE4m,5
Emuleche Community Unit ,VxOrmozTkQp,5
Emumwenyi Community Health Unit,wqL30oaYnD4,5
Emumwenyi Dispensary,AvTfwNGesNk,5
Emung'abo Dispensary,uShUZhhFGa4,5
Emunuku Community Unit,AIRVgOWYqeH,5
Emurembe Community Health Unit ,Ldrgy2qjfxD,5
Emurua Dikir Dispensary,eMNKy1TqKrE,5
Emurua Dikirr Health Centre,KI0xDaiHbXY,5
Emurua Dikirr VCT Stand Alone,kTKSuT6LuIB,5
Emuruba Community  Unit,mbHGn1lqVHR,5
Emurumba A Community Health Unit,KkUkyxg5hcP,5
Emurumba B Community Health Unit,aiKqVDHHw4d,5
Emurutoto Health Centre,Y4WLOwCSdbd,5
Emusanda Dispensary,DkcS7mBduV7,5
Emusenjeli Dispensary,UgJPzSFxXX4,5
Emusire Community Health Unit,XD7Pdy5BHt2,5
Emusire Sub County Hospital,bdcsVP2hS8A,5
Emusutswi Community Health Unit ,J6XQjOXtsRx,5
Emutsalwa Community Health Unit,x2ofTXZkeiB,5
Emutsesa Community  Unit,atRCOCUlpBH,5
Emutsesa Health Centre,guZb4if7tPO,5
Emwaku Community Health unit,f0KqyMmAERf,5
Enabelbel Community Health Unit,DPNoiO3EjGw,5
Enabelbel Health Centre,PnwtJbax3ac,5
Ena Dispensary,O45G8iPdPLI,5
Enaibor Ajijik Community Unit,dcIov24BTkM,5
Enaibor Ajijik Dispensary,XfmSS60inz3,5
Enanga Medical Clinic,HIpRwgWzNMg,5
Enaramatishoreki Health Centre,gcCO74ZVSNZ,5
ENCHORO,asNrI30IqNl,5
Enchoro B Community Health Unit,Sq9s3dTu5J9,5
Enchoro Community Health Unit,H2ckTcwQ2sK,5
Endarasha Community Unit,W4QIO0Q6Uot,5
Endarasha Medical Clinic,hdwFJUINaeF,5
Endarasha Rural Health Centre,I4AiM5QGOvq,5
Endau Dispensary,wDMlEPzlByw,5
Endau/Malalani Ward,p0vnle5S7g2,4
Endebess N Community Health Unit,CYFChfePU6U,5
Endebess S Community Health Unit,bGmxGZG2g79,5
Endebess Sub County,PsjxYLsJSIp,3
Endebess Sub- County Hospital,CwoN2my0ByS,5
Endebess Ward,t4cjnduc4dV,4
Endei Dispensary,nDjLPbxyZeo,5
Endemu Community Health Unit,ood8poxthBj,5
Endiba Health Centre,ZQT01wKQqiS,5
Endo Health Centre,ErkKmXcssVz,5
Endoinyo Erinka Dispensary,aHOOBJkP1BM,5
Endoinyo Narasha Dispensary,Q3p0yDL2X5B,5
Endo Ward,pwYHLOkW31r,4
Endugh Ward,WteTgAtzuJP,4
Enelerai Community Unit,Dg9O7I3Wh6l,5
Enesampulai Dispensary,nYTmWl5oHq3,5
Engaboli Community Unit,je1WUy5a9RP,5
Engachura Community Health Unit,kjSiuRKvH9F,5
Engashura Health Centre,UzyDMLPCc1K,5
Engilani Community Health Unit,NNPKUH8fdb8,5
Engineer District Hospital,fS76SN2mDYs,5
Engineer Medical Clinic,toXjP0GCaAw,5
Engineer Ward,lcpTYDEAUs9,4
Engos Health Centre Africa Mission Services,pVsn7nkMvBE,5
Enkasiti Roses Farm Clinic,QolMKv3x28D,5
Enkii Community Health Unit,omsfTWpMhvh,5
Enkipai Dispensary,DklJd2VvNDB,5
Enkirgirri Dispensary,mNnJnNeH8ES,5
Enkirotet Medical Clinic,sA5OzDo4x8L,5
Enkisukudo Dispensary,pL7rjEsn8Ep,5
Enkitok Joy Nursing Home,lG07ZJsyqmr,5
Enkitoria Dispensary,CxHwa9xXOKV,5
Enkoireroi Dispensary,bgHmebHsAK1,5
Enkongu Narok Dispensary,gYOZ3AWlmxb,5
Enkorika CU,jgfmLlmIOz1,5
Enkorika Health Centre,d96sBCgxXJv,5
Enkutoto Dispensary,dyIVQqy9XYs,5
Enockhan Hospital,eav3dCNhhNM,5
Enoosaen Health Centre,s4k4wYOsVLa,5
Enoosaen Zh Clinic,bqa2A7dwqQu,5
Enooseyia Dispensary,iSy25qMJVuC,5
Enoosupukia Dispensary,s7TgHOGbOWJ,5
Ensakia Dispensary,g2rsmbgrpOJ,5
Ensoko Dispensary,CKXCsxmc0pN,5
Entanda Health Centre,EXKcBdOos7W,5
Entanke Dispensary,coUfCZcj3eN,5
Entarara Community Health Unit,bXE4Q9NIinp,5
Entarara Health Centre,iOaejculBnN,5
Entargeeti Dispensary,n7CWDyCg200,5
Entargerti Dispensary,ugnMZzMKZdT,5
Entasekera Community Unit,cIts5H2QC3c,5
Entasekera Health Centre,zB3p8XXnfaC,5
Entasopia Community Health Unit,ybtWBA4wzh7,5
Entasopia Health Centre,lC6sEfdURfO,5
Entiyani Dispensary,g5JRuqxhV3g,5
Entonet Comminity Unit,koZLx0cEJ0a,5
Entonet/Lenkism Ward,u3IXGUmWgZ2,4
Entontol Dispensary,jqjto6gu9wJ,5
Enturoto Community Medical Clinic,vd6duJcAST9,5
Enzai Afya Clinic,qgDSFEunPy4,5
Enzai Afya Medical Clinic,VGqblUm6NXe,5
Enzai Dispensary,noBsOCX5AOF,5
Enzaro Health Centre,TebstKvirIl,5
Enziu Community Health Unit,ix288X4xjfB,5
Enziu Community Unit,zK6Z7R7h4yO,5
Enziu Dispensary,x9P3yE4K4qt,5
Epae Care  Medical Clinic,QogykSNILE6,5
Epkee Dispensary,Zjpn1AZHcgB,5
Epur Dispensary,Hz6Xa6Rs1ZJ,5
Equata Medical Center,Oaxk0qZiyaR,5
Equator Clinic,YXQtZZgf1Mb,5
Equator Community Unit,OeshAtjMO6a,5
Equator Health Centre,nLeQzXHFLRg,5
Equator Nursing and Maternity Home,BFMszIA8Pqk,5
Equity Afia,ZM57u3scxU3,5
Equity Afia Clinic (Buruburu),jjD5gZecLeI,5
Equity Afia Clinic(Ongata Rongai),bSDuPlxYSJv,5
Equity Afia Githurai,IKOe53RRSNE,5
EQUITY AFIA KAKAMEGA,YOFXxjND2hg,5
Equity Afia Kasarani Medical Centre,AoLY14VRdeI,5
Equity Afia Kawangware,U8YOUxpPI5D,5
Equity Afia Kayole,UdLjRu06EFZ,5
Equity Afia Kisii Medical Centre,U9kcKawx4eD,5
Equity Afia Kitale,wfh1KpY40Tg,5
Equity Afia Kitengela,BJumRg9fU6R,5
Equity Afia Kitui,QaznnniuO9z,5
Equity Afia (Kitui Central),RcSHsZW5BJt,5
Equity Afia Limited-Changamwe Medical Centre,dPPDZHTjHJg,5
Equity Afia marsabit,Bwgk1GLci6I,5
Equity Afia Medical Center-Kiambu,Tgbmw25TD1Z,5
Equity Afia Medical Centre,XeaXctQcNwN,5
Equity Afia Medical Centre- Kahawa West,OdQgK1CncDx,5
Equity Afia  Medical Centre (Kikuyu),M0DGtRq0tQG,5
Equity Afia Medical Centre Matuu,QLfL8AnDNHu,5
Equity Afia Medical Centre Ruiru,OmFWFHXT3xC,5
Equity Afia Medical Clinic,dThQynOmWgp,5
Equity Afia Medical Clinic Ruaka,MeU0Qkr5VH1,5
Equity Afia Meru,USV4vg6DFrh,5
Equity Afia Naivasha,xGd1g8gsg5k,5
Equity Afia Ngong Road,QoaILGNzOtX,5
Equity Afia-Syokimau Medical Cen,TtQyRT0EFa5,5
Equity Afia Utawala Medical Centre,O9vEfGxGKLz,5
Equity Afya Imara,JfBz9RekhRm,5
EQUITY AFYA LIMURU MEDICAL CENTRE,F3uXi62Yd7f,5
Equity Afya Medical Clinic Ngong,Ua0To7GPLd5,5
Equity Afya Medical Clinic Thika,mNHB9oq3bpF,5
Equity Afya Tassia,naPilbRsq9u,5
Equity Medical Clinic,WNW0jlPo8Ad,5
Equity Medical Clinic (Embulbul),nFB9ebzwCnx,5
Eramba Health Centre,mBfDbRLXabb,5
Eregi Teachers Training College Clinic,yM8RF07S8zw,5
Eremet community Unit,dSPtsB0XxCi,5
Eremet Dispensary,roFJGLr94Nu,5
Eremit Community Health Unit,V9kKkbzmZU6,5
Eremit Dispensary,cqlv5P8GMoU,5
Ereteti Dispensary,jICnfZlW4cG,5
Ereteti Dispensary (Narok South),ue7QvwrDLLL,5
Ereto Health Centre,wa2IoikTDKY,5
Eronge Health Centre,KYc50Vep5A8,5
Erusiai Dispensary,ErFV1YEIv4l,5
Esageri Community Health Unit,SQwWmSVlWNo,5
Esageri Health Centre,kNAqc0TjwXt,5
Esani Sub-District Hospital,YFxkxX3dyJ0,5
Escarpment Community Health Unit,gO47uvPVtGz,5
Escarpment Dispensary,VtFVcFGinER,5
Escutar Health Partners Medical Clinic,Ba8AMf3Y7OG,5
Eshe Katalel  Medical Clinic,lIV10nPF4zz,5
Eshiabwali Health Centre,WKpi4HTOfa6,5
Eshibembe HealthCentre,b0dYs7Od6bO,5
Eshibeye Community Unit,dfTVuJkF93I,5
Eshibimbi Community Health Unit,LaTlAvA502m,5
Eshibimbi Health Centre,OzmgYOzluXL,5
ESHIBINA COMMUNITY HEALTH UNIT,VH7kxVcOgOA,5
Eshibinga Community  Unit,KMRPICHOO7c,5
Eshibinga Health Centre,e5jvA8P3nmJ,5
Eshihaka Community Health Unit,ukWOIwOJEs5,5
Eshikalame Community Unit,IesPj4Zftso,5
Eshikalame Dispensary,pAjKlmU1EzO,5
Eshikhuyu Dispensary,rEKNga4CgFK,5
Eshikomere Community Unit,x72AhBvAkOJ,5
Eshikulu Dispensary,ozud4J6eShX,5
Eshimukoko Health Centre,hVOEvLLuWx6,5
Eshinamwenyuli Health Centre,NmyQ8MdVjQY,5
Eshinutsa Health Centre,dAnPb1AZoKy,5
Eshio Community Healthcare Medical Clinic,MkiipO90vNk,5
Eshiongo Dispensary,hUDoz9oxecE,5
Eshirali Community Unit,flFQj5Orhuo,5
Eshirandu Community Unit,LEqNoULLDet,5
Eshirembe Dispensary,IBvuTu4Q05K,5
Eshirombe Community Unit,FQ2rcqJOypG,5
ESHISHIRU B CU,NDRgX5ZSiWc,5
Eshisiru Catholic Dispensary,j8Oxit0bLF3,5
Eshisiru Community Health Unit,TZ6H1omnQrW,5
Eshisiru Maternity and Nursing Home,ZpyTzbn3OUZ,5
Eshisiru Medical Cottage,Ywgx9igtB4q,5
Eshu Dispensary,a9OHUtkxjO8,5
Esiandumba Community Health Unit ,Zchf0KsoPDT,5
Esianyi Dispensary,z1cwlRDg4i1,5
Esiarambatsi Health Centre,fs0p5MurBkl,5
Esibakala Community Health Unit ,Ve4NEgQImBA,5
Esibuye Community Health Unit ,jErhYBDkbdK,5
Esidende A Community Unit,brg1ekccDag,5
Esidende B Community Unit,XLjSq6rwWZZ,5
Esidende Dispensary,HrHLibwIUXR,5
Esikhuyu Community Health Unit ,oiUGHWl2U66,5
Esikulu Community Health Unit,n74w3LS7EAv,5
Esikulu Dispensary,kH3yXjFQi6C,5
Esirulo Community Health Unit ,xad0mzESXuA,5
Esirulo Dispensary,C5KZymXADHN,5
Esirulo Imani Medical Clinic,rTT3LA86TCd,5
Esise Ward,yCs7obwONR9,4
Esitsaba Dispensary,Av2bHzt2Sqw,5
Eskot Dispensary,DMt2HmdLtim,5
Esokota Cu,M6P6enigjzr,5
Esokota Cu,Ye52hrUljEe,5
Esonorua Community Health Unit,fv0YOhvdauV,5
Esonorua Dispensary,h9UGOZkDUQs,5
Essaba A Community Health Unit,WngwTlPhlwV,5
Essaba B Community Health Unit,D4NgS7ld9fQ,5
Essaba Dispensary,U5I4KH0Th5P,5
Essunza Community Health Unit ,AVJrKTu2U37,5
Esther Memorial Nursing Home,eRPHPaOmHQp,5
ESUMEIYA A COMMUNITY UNIT,i5UuyzMm1Pr,5
ESUMEYIA B CHU,gKdhCm7nOup,5
Etago Sub-county Hospital,FHYf7mQFpOT,5
Etenje Ward,KcXeBdcYXss,4
Ethi Dispensary,LzqV6rYc2RC,5
Etono Health Centre,d9MqCk2B3Gs,5
ETOP MEDICAL CENTRE,Vnz2IHMwLur,6
Etora Community Unit,B5Ca54j6ALq,5
Eturungi Dispensary,Osignver8oc,5
Eullopath Healthcare Clinic,GW2tdmpHBDH,5
Eunicare Health Service,pPp8bFP77jC,5
Eunice Medical Clinic,NoZIrttrkFr,5
Eunik Highway Medical Clinic,F7VXSx0v8xp,5
Euraka Medical Centre,rFq2yUidPbp,5
Eureka Medical Clinic,QG5FvGByzJu,5
Euvan Medical Clinic,YCrrBFBNkAR,5
Evan Medicare clinic,KhUd1xpG7Bx,5
Evans Healthcare Clinic LTD,PxY8AYFL2w7,5
Everest Health Care (Mwingi Central),RVjOUIJIQd3,5
Everest Medical Clinic,pg62bbY0EaG,5
Everjoy Medical Clinic,Bk4h2SO7Iqr,5
Evurore Ward,LlyKi6c8KbT,4
Ewalel/Chapchap Ward,Uq1zAqIJXv3,4
Ewanga'ne Suswa Dispensary,YahRlRweLRv,5
Ewaso Dispensary,zXvvHLRSyw0,5
Ewaso Ngiro Community Health Unit,w2rpOJFiSux,5
Ewaso Ngiro Dispensary,wsx3VZHUNTl,5
Ewaso Ngiro Health Centre,u5q6JCLA4SL,5
Ewuasokedong Community Unit,qzDOFLw7Gx7,5
Ewuaso Kedong Health Centre,xxV4wmw5vPj,5
Ewuaso oonkidong'i Ward,AYoIwfKcJpx,3
Ewuaso Oo Nkidong'i Ward,KHFGFujHwZA,4
Ewuaso Oo Nkidong'I Ward,f4cBpznqlMB,3
Excel Health Services,OQ6NTabGo14,5
Ex Lewa Dispensary,TAkDgxy4P6i,5
Exodan Medical Clinic,gjcsT4a6BOz,5
Exodus Medical Clinic,bdOHo18B3QE,5
Express Family Medical Centre,wQDso1NMOOj,5
Express Medical Clinic,VU8wNMGHdyx,5
Express Medical Clinic (Kirinyaga),lAKsyXZVFaD,5
Exselle Health Care,reWMcVVoQTt,5
Eye Friends Care Ltd,O5t8SLRF2Nj,5
Eyemate Optical and Eye Clinic Spur Mall Ruiru,RSxSZpyKdWP,5
Eye & U Opthalmic ltd,zTphAgf8m37,5
Eymole Community Unit,kCd7YrwhUv7,5
Eymole Health Centre (Kilwehiri),bfDG89DkYI8,5
Fadhili Trust,vYkHxdTDaCF,5
Fadi Medicare,IYzfAu0U48D,5
Fafi Community Unit,FRpiATgPqhO,5
Fafi Dispensary,bZiI2sy8cgT,5
Fafi Sub County,RScEHA3V38d,3
Fafi Ward,kSajt3nW2ip,4
Fahelma Community CFW Clinic,WIaPAoNhUTW,5
FAIR RONGAI DIC,oWcLw8I5RPM,5
Fairview Medical Clinic,Dom2cnK42ML,5
Fairview Nursing Home,i6ekwgYjWyS,5
Fairview Nursing Home Kware,yonQQ2rrNaK,5
Faith and Gracious Clinic,dXNywkN1sRC,5
Faith CFW Clinic,o2JlqKAhYjB,5
Faith Clinic,T34CqOPE46U,5
Faith Clinic,VJZMAi77Kfr,5
Faith Health Care,EQFa2Y10UIg,5
Faith Health Services Medical Clinic,hO6kQ4ulfKI,5
Faith Medical Centre,v7zixZCeuB4,5
Faith Medical Centre Banana,W6hqSBZe2jw,5
Faith Medical clinic,WyIfGWKn541,5
Faith Medical Clinic,YfcJlr8yMJV,5
Faith Medical Clinic (Busia),gK6ECHdUjtK,5
Faith Medical Clinic Karate,YCN9bBKjPTF,5
Faith Medical Clinic (Ndumberi ),vWZQ6RW9L6N,5
Faith Medical Clinic (Nyeri North),CFTGS1byY6z,5
Faith medical Laboratory,mnETS54pJ1P,5
Faith Medical Services,Vx58q4Ykcoz,5
Faith Nursing Home (Ikutha),gMmgEY1hq3W,5
Faith Treatment &Rehabilitation Centre,MEkxPvjen2x,5
Falama Dispensary,vHnuydSpeC8,4
Falcon A,QNEX2b1aZ96,5
Falcon Community Health Unit,hu5M7pvfM1z,5
Falcon Medical Centre,HZ1PYRPbxGV,5
Fame Outreach Rescue Clinic,nC3ean58DVH,5
Familia Bora medical centre,EbQDbybQMYk,5
Family Access Medical Centre,ucaELOHr0vo,5
Family Care Clinic Kasarani,H8jAinfMRE1,5
Family Care Eye Clinic,q0cTwzvHLTV,5
Family Care Medical Centre & Maternity,uadFHo5Wefw,5
Family Care Medical Centre (Meru),Fzwvhn805YI,5
Family Care Medical Centre (Phoenix),gyvG1OyFH07,5
Family Care Medical Clinic,yMCF8YNXiCg,5
Family Care Relief Organization Clinic,zpH0BHzk7YR,5
Family Dental Care,Opmfu494Mgt,5
Family Dental Clinic,HPHbHQLK8z6,5
Familyfirst Medical Centre Limited,L1zH43XIayb,5
Family Focus Medical Clinic,nw2czLwAtH9,5
Family Health care clinic,o60L9F6mNU7,5
Family Health Care Clinic,Aqwl3O1qlqk,5
Family Health Care Clinic,wdfwIRFA0f4,5
Family health care-Ekalakala,YRb6CGJR67E,5
Family Health Centre (Embu),PeLI1m4mJLD,5
Family Health Clinic,ohsjmCBmeKW,5
Family Health Clinic,YD1R4h5efLX,5
Family Health Opition Kenya Clinic (Buret),Tr1sTpFo5zl,5
Family Health Option of Kenya,Stwjam6tZ4X,5
Family Health Options Kenya,hT9tEKjRaEz,5
Family Health Options Kenya Clinic,u4P8zegMd6d,5
Family Health Options Kenya (Eldoret),LlzH0YaH2nB,5
Family Health Options Kenya (FHOK) Dispensary,tjl59t3dGDS,5
Family Health Options Kenya (Fhok) Mombasa,LDNmAdgzp9n,5
Family Health Options Malindi(Medical Care),v82Bci8K2K5,5
Family Health Options of Kenya Health Centre,xXwYZypX5T2,5
Family Health Options Phoenix,Lcdw1b9sCH9,5
Family Health Options Ribeiro,iiBFVUM2dwM,5
Family Heritage Health Services,UMCyqHU9tH1,5
Family Heritage Hospital,jOxh8VUJvmC,5
Family Life Promotions and Services,pFb7K1jnZwy,5
Family Medical Centre (Kisauni),xeJN8pFmFkk,5
Family Medical Centre (Ruai),cJLtabretOv,5
Family Medical Clinic,jCOZjYrDwQK,5
Family Medical Clinic (Machakos),k6nmAIVM6q6,5
Family Medical Clinic (Machakos),Ozy7OmYUgoL,5
Family Nursing Home and Maternity  ( Mwingi Central),FUPHfBUrYVd,5
Family Planning Association of Kenya Clinic (Nyeri),bEAzoo6wEdl,5
Family Saver Medical Clinic,jneHRlhDshV,5
Family Smiles Dental Clinic,QfELCy3vLHI,5
Family Solution Medical Centre,hSwaofqzLvO,5
Fanaka Clinic,czA09YU48PH,5
Fanaka Medical Centre,NUjabhQBdG4,5
FAO Hope Medical Clinic,jaoqToxEl3d,5
Faraja Family Care Hospital,LDQB3NPIARu,5
Farmers Choice Wellness Centre Clinic,urrwJcTtxd1,5
Fassal Medical Centre,PyJn0KUfndR,5
Fathers Maternity and Health Services,myZFX5Mibao,5
Fatima Health Centre (Lenkism),dIQa6MENmm5,5
Fatima Maternity Hospital,j1cuuNQ8Ij7,5
Fatuma Nur Dispensary,RQrz2WM0iYB,5
Favoured Medical Clinic,HvNOtZNsOHu,5
Favour Medical services,AvvVb7CdBbu,5
Favour Primary Health Care,Wcs2js7vshS,5
Fawz Hospital Limited_maralal,pRIHYPDHpWA,5
Fayaa Medical Clinic,XKaCHDOafAo,5
Fayaa Nursing Home,sUObdOLhKxm,5
Faza Hospital,aeKrwv19GI3,5
Faza Tchundwa Community Unit,Ei8bXE8vz3m,5
Faza Ward,xDKzFE2qfHL,4
Femicare Medical Centre,FkgndhqbZuP,5
Fena Medical Centre,thY67yncVYL,5
Fenway Medical Clinic,NwhIVRw1Oz5,5
FGC of Kenya Medical Centre,IqxpJrVL9lX,5
FHOK - Family Care Medical Centre,dGGuPEx55Jl,5
Figo Care Plus(K)Limited,L4HZGmKiKO1,5
Fig Tree Clinic,viGW4QkskZK,5
Fig Tree Health Options (Kericho),RGQ5vMkQWhH,5
Fig Tree Health Options Kericho Limited Chepseon,O6hDdHQsQEB,5
Filhia Medical Clinic,VA9n4zwdZAj,5
Fina Medical Clinic,rsoegRxvtRc,5
Fina Medical Nursing Home,HMReQ0i4UrP,5
Fincharo Dispensary,RUuG5QEv6pU,5
Fine Pharmtech Medical Centre,SkDQBvp38fU,5
Fine Pharmtech Medical Centre,tOX4ABm0xuB,5
Finlay Flowers Dispensary,hcpENHJ3wEq,5
Finlays Lemotit Dispensary,SoxsRKoslkn,5
Finlays Lemotit Farm Dispensary,yPFIDVemJjX,5
Fino Health Center,P1RImTUT9kJ,5
Fino Ward,BRWO7tcujQF,4
Firenze Nursing Home,DYuzChvbSKX,5
Firmview Medical Clinic,pXjZirbDYgt,5
First Baptist Dispensary,aROKfPobPbj,5
Firstcare Medical Clinic,LHAqAyizHQj,5
First Community Hospital Mlolongo,WxyGmc2bfGp,5
Fitc Dispensary,obZQ6vqwYzN,5
Flack Clinic,y2D77QiEn2W,5
Flame Tree Chemist,TSOBNmqRwHS,5
Flamingo Medical Centre,BlfBnS88vK8,5
Flamingo Ward,QIMIjxzpGyb,4
Flapak Community Health Unit,jvpAEXrzKk9,5
Flavour Medical Clinic,QB1sJCVMyBg,5
FLAX COMMUNITY UNIT,NtHFUVb8QRf,5
Flax Dispensary,nPUGVm6SU9s,5
Flocfami Health Clinic,METu8IbD9gX,5
Floder Medical Centre,vnaAFLAuDvm,5
Flomed Med Clinic,FGFohunR5BH,5
Flomed Medical Clinic,IB8U0J7QmWD,5
Flopa Medical Clinic,B8blAT8wK6C,5
Florensis Kenya LTD Medical Clinic(Naivasha),sXarDdkL2eR,5
Florenza Medical Clinic Ltd,FeMhqcY8HNm,5
Florex Medical Clinic,kbWGzOVNDL5,5
Fluorspar Health Centre,Lv3KS98BE3H,5
Fly over Health Clinic,n5HI7ogCAij,5
Focus Clinical and Diagnostic Center,MrNjWbEhkmf,5
Focus Clinical and Diagnostic Centre Limited Embu,MtvI67Ygn7d,5
Focus Clinical and Diagnostic Centre-Soko Branch,ekyijMndXzY,5
Focus Clinical Diagnostic,M4wtCwNxrw6,5
Focus Health Care Services,nnjfTQKL7ac,5
Focus Medical Clinic and Counselling Centre,XXiKLsV5a7v,5
Focus Outreach Clinic,X9FDkVq9Kmu,5
Fofcom VCT,nAhESVmNd29,5
Forolle Dispensary,OH4ds3glLuJ,5
FORTHALL MEMORIAL HOSPITAL LIMITED,A3nmHhgX3A2,5
Forth Worth Medical Clinic,yu5NxiZSNIb,5
Fortis Kidney Center Limited(Upper hill),SfpW7tXDQjN,5
Fortress Medical Centre (Sagana),oiYxWCOc1Wd,5
Forttenan Sub District Hospital,Q9N0D3AoEOJ,5
Foundation For People With Epilepsy,KHzORc6DC6D,5
Fountain Healthcare,oXplRuO5ZW9,5
Fountain Healthcare Limited (Bungoma),SHmS4JDGpA7,5
Fountain Medical Centre,Oe4rhe2G6ug,5
Fountain Medical Clinic,ye4fzfF4kAx,5
Fountain of Hope Medical Clinic,xC8ZUzKBz5c,5
Fourty Eight,JUMSSoylLoK,5
Framo Medical Clinic,cd6sn3qgM8n,5
Fr andrian Heath Centre,i9j0ml6TgJK,5
Franjane Medical Clinic,kEAiaTN0lIl,5
Frankmart Medical Centre,pVzNQ7elnIQ,5
Franksar Medical Clinic,i5HIxThDvBY,3
Frayjoy Clinic (Dr Tumbo),WWINWVmQ8t8,5
Fr Baldo Catholic Dispensary,RyzLT9D4nQ6,5
Fredie Msena Community Health Centre,rnPrhdHRGl3,5
Freds Medical Services,oc7TVawKIq8,5
Freearea Community Health Unit,H5xfcyEzxQE,5
Freedom Medical Clinic (Bomani),EREWJVc03iw,5
Freedom Medical Clinic (Mrima),MOCT5kWpB1Y,5
