County,Owner type,Owner,Name,Service Type,Year,Sum of Value
West Pokot,Private Practice,Private Practice - Clinical Officer,Toror  Medical Clinic,OPD,2025,2378
West Pokot,Private Practice,Private Practice - Clinical Officer,Toror  Medical Clinic,OPD,2026,1491
West Pokot,Private Practice,Private Practice - Clinical Officer,Talai  Clinical services,IPD,2022,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Talai  Clinical services,IPD,2023,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Talai  Clinical services,IPD,2024,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Talai  Clinical services,IPD,2025,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Talai  Clinical services,IPD,2026,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Talai  Clinical services,MCH_CWC,2022,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Talai  Clinical services,MCH_CWC,2023,82
West Pokot,Private Practice,Private Practice - Clinical Officer,Talai  Clinical services,MCH_CWC,2024,153
West Pokot,Private Practice,Private Practice - Clinical Officer,Talai  Clinical services,MCH_CWC,2025,96
West Pokot,Private Practice,Private Practice - Clinical Officer,Talai  Clinical services,MCH_CWC,2026,63
West Pokot,Private Practice,Private Practice - Clinical Officer,Talai  Clinical services,OPD,2022,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Talai  Clinical services,OPD,2023,856
West Pokot,Private Practice,Private Practice - Clinical Officer,Talai  Clinical services,OPD,2024,1282
West Pokot,Private Practice,Private Practice - Clinical Officer,Talai  Clinical services,OPD,2025,1097
West Pokot,Private Practice,Private Practice - Clinical Officer,Talai  Clinical services,OPD,2026,644
West Pokot,Private Practice,Private Practice - Clinical Officer,Ortum Central Clinic,IPD,2022,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Ortum Central Clinic,IPD,2023,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Ortum Central Clinic,IPD,2024,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Ortum Central Clinic,IPD,2025,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Ortum Central Clinic,IPD,2026,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Ortum Central Clinic,MCH_CWC,2022,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Ortum Central Clinic,MCH_CWC,2023,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Ortum Central Clinic,MCH_CWC,2024,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Ortum Central Clinic,MCH_CWC,2025,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Ortum Central Clinic,MCH_CWC,2026,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Ortum Central Clinic,OPD,2022,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Ortum Central Clinic,OPD,2023,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Ortum Central Clinic,OPD,2024,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Ortum Central Clinic,OPD,2025,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Ortum Central Clinic,OPD,2026,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Makutano Berur Medical services,IPD,2022,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Makutano Berur Medical services,IPD,2023,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Makutano Berur Medical services,IPD,2024,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Makutano Berur Medical services,IPD,2025,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Makutano Berur Medical services,IPD,2026,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Makutano Berur Medical services,MCH_CWC,2022,284
West Pokot,Private Practice,Private Practice - Clinical Officer,Makutano Berur Medical services,MCH_CWC,2023,232
West Pokot,Private Practice,Private Practice - Clinical Officer,Makutano Berur Medical services,MCH_CWC,2024,957
West Pokot,Private Practice,Private Practice - Clinical Officer,Makutano Berur Medical services,MCH_CWC,2025,855
West Pokot,Private Practice,Private Practice - Clinical Officer,Makutano Berur Medical services,MCH_CWC,2026,271
West Pokot,Private Practice,Private Practice - Clinical Officer,Makutano Berur Medical services,OPD,2022,2668
West Pokot,Private Practice,Private Practice - Clinical Officer,Makutano Berur Medical services,OPD,2023,2346
West Pokot,Private Practice,Private Practice - Clinical Officer,Makutano Berur Medical services,OPD,2024,2276
West Pokot,Private Practice,Private Practice - Clinical Officer,Makutano Berur Medical services,OPD,2025,2457
West Pokot,Private Practice,Private Practice - Clinical Officer,Makutano Berur Medical services,OPD,2026,1153
West Pokot,Private Practice,Private Practice - Clinical Officer,Lilyon Nursing Home,IPD,2022,27
West Pokot,Private Practice,Private Practice - Clinical Officer,Lilyon Nursing Home,IPD,2023,1
West Pokot,Private Practice,Private Practice - Clinical Officer,Lilyon Nursing Home,IPD,2024,16
West Pokot,Private Practice,Private Practice - Clinical Officer,Lilyon Nursing Home,IPD,2025,6
West Pokot,Private Practice,Private Practice - Clinical Officer,Lilyon Nursing Home,IPD,2026,1
West Pokot,Private Practice,Private Practice - Clinical Officer,Lilyon Nursing Home,MCH_CWC,2022,1
West Pokot,Private Practice,Private Practice - Clinical Officer,Lilyon Nursing Home,MCH_CWC,2023,9
West Pokot,Private Practice,Private Practice - Clinical Officer,Lilyon Nursing Home,MCH_CWC,2024,1
West Pokot,Private Practice,Private Practice - Clinical Officer,Lilyon Nursing Home,MCH_CWC,2025,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Lilyon Nursing Home,MCH_CWC,2026,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Lilyon Nursing Home,OPD,2022,3838
West Pokot,Private Practice,Private Practice - Clinical Officer,Lilyon Nursing Home,OPD,2023,4360
West Pokot,Private Practice,Private Practice - Clinical Officer,Lilyon Nursing Home,OPD,2024,4256
West Pokot,Private Practice,Private Practice - Clinical Officer,Lilyon Nursing Home,OPD,2025,2202
West Pokot,Private Practice,Private Practice - Clinical Officer,Lilyon Nursing Home,OPD,2026,209
West Pokot,Private Practice,Private Practice - Clinical Officer,Lilyon Clinical Services,IPD,2022,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Lilyon Clinical Services,IPD,2023,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Lilyon Clinical Services,IPD,2024,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Lilyon Clinical Services,IPD,2025,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Lilyon Clinical Services,IPD,2026,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Lilyon Clinical Services,MCH_CWC,2022,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Lilyon Clinical Services,MCH_CWC,2023,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Lilyon Clinical Services,MCH_CWC,2024,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Lilyon Clinical Services,MCH_CWC,2025,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Lilyon Clinical Services,MCH_CWC,2026,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Lilyon Clinical Services,OPD,2022,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Lilyon Clinical Services,OPD,2023,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Lilyon Clinical Services,OPD,2024,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Lilyon Clinical Services,OPD,2025,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Lilyon Clinical Services,OPD,2026,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kotnegh Medical clinic,IPD,2022,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kotnegh Medical clinic,IPD,2023,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kotnegh Medical clinic,IPD,2024,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kotnegh Medical clinic,IPD,2025,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kotnegh Medical clinic,IPD,2026,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kotnegh Medical clinic,MCH_CWC,2022,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kotnegh Medical clinic,MCH_CWC,2023,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kotnegh Medical clinic,MCH_CWC,2024,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kotnegh Medical clinic,MCH_CWC,2025,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kotnegh Medical clinic,MCH_CWC,2026,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kotnegh Medical clinic,OPD,2022,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kotnegh Medical clinic,OPD,2023,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kotnegh Medical clinic,OPD,2024,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kotnegh Medical clinic,OPD,2025,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kotnegh Medical clinic,OPD,2026,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kipkomo Medical Services,IPD,2022,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kipkomo Medical Services,IPD,2023,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kipkomo Medical Services,IPD,2024,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kipkomo Medical Services,IPD,2025,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kipkomo Medical Services,IPD,2026,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kipkomo Medical Services,MCH_CWC,2022,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kipkomo Medical Services,MCH_CWC,2023,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kipkomo Medical Services,MCH_CWC,2024,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kipkomo Medical Services,MCH_CWC,2025,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kipkomo Medical Services,MCH_CWC,2026,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kipkomo Medical Services,OPD,2022,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kipkomo Medical Services,OPD,2023,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kipkomo Medical Services,OPD,2024,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kipkomo Medical Services,OPD,2025,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kipkomo Medical Services,OPD,2026,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Keripoint Medical Clinic,IPD,2022,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Keripoint Medical Clinic,IPD,2023,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Keripoint Medical Clinic,IPD,2024,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Keripoint Medical Clinic,IPD,2025,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Keripoint Medical Clinic,IPD,2026,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Keripoint Medical Clinic,MCH_CWC,2022,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Keripoint Medical Clinic,MCH_CWC,2023,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Keripoint Medical Clinic,MCH_CWC,2024,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Keripoint Medical Clinic,MCH_CWC,2025,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Keripoint Medical Clinic,MCH_CWC,2026,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Keripoint Medical Clinic,OPD,2022,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Keripoint Medical Clinic,OPD,2023,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Keripoint Medical Clinic,OPD,2024,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Keripoint Medical Clinic,OPD,2025,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Keripoint Medical Clinic,OPD,2026,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kapkres Medical Clinic,IPD,2022,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kapkres Medical Clinic,IPD,2023,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kapkres Medical Clinic,IPD,2024,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kapkres Medical Clinic,IPD,2025,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kapkres Medical Clinic,IPD,2026,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kapkres Medical Clinic,MCH_CWC,2022,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kapkres Medical Clinic,MCH_CWC,2023,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kapkres Medical Clinic,MCH_CWC,2024,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kapkres Medical Clinic,MCH_CWC,2025,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kapkres Medical Clinic,MCH_CWC,2026,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kapkres Medical Clinic,OPD,2022,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kapkres Medical Clinic,OPD,2023,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kapkres Medical Clinic,OPD,2024,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kapkres Medical Clinic,OPD,2025,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kapkres Medical Clinic,OPD,2026,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kamuskut Clinic,IPD,2022,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kamuskut Clinic,IPD,2023,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kamuskut Clinic,IPD,2024,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kamuskut Clinic,IPD,2025,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kamuskut Clinic,IPD,2026,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kamuskut Clinic,MCH_CWC,2022,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kamuskut Clinic,MCH_CWC,2023,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kamuskut Clinic,MCH_CWC,2024,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kamuskut Clinic,MCH_CWC,2025,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kamuskut Clinic,MCH_CWC,2026,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kamuskut Clinic,OPD,2022,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kamuskut Clinic,OPD,2023,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kamuskut Clinic,OPD,2024,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kamuskut Clinic,OPD,2025,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Kamuskut Clinic,OPD,2026,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Jamii Clinical Services,IPD,2022,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Jamii Clinical Services,IPD,2023,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Jamii Clinical Services,IPD,2024,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Jamii Clinical Services,IPD,2025,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Jamii Clinical Services,IPD,2026,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Jamii Clinical Services,MCH_CWC,2022,2082
West Pokot,Private Practice,Private Practice - Clinical Officer,Jamii Clinical Services,MCH_CWC,2023,1379
West Pokot,Private Practice,Private Practice - Clinical Officer,Jamii Clinical Services,MCH_CWC,2024,95
West Pokot,Private Practice,Private Practice - Clinical Officer,Jamii Clinical Services,MCH_CWC,2025,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Jamii Clinical Services,MCH_CWC,2026,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Jamii Clinical Services,OPD,2022,971
West Pokot,Private Practice,Private Practice - Clinical Officer,Jamii Clinical Services,OPD,2023,508
West Pokot,Private Practice,Private Practice - Clinical Officer,Jamii Clinical Services,OPD,2024,59
West Pokot,Private Practice,Private Practice - Clinical Officer,Jamii Clinical Services,OPD,2025,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Jamii Clinical Services,OPD,2026,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Bahati Medical Clinic (West Pokot),IPD,2022,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Bahati Medical Clinic (West Pokot),IPD,2023,0
West Pokot,Private Practice,Private Practice - Clinical Officer,Bahati Medical Clinic (West Pokot),IPD,2024,0
