Facility_ID,Facility_Name
gl6ZiEljECt,Springs of Life Lutheran Dispensary
ODkkuqR1XOG,Springs of Patmos Clinic
OkR7GBs3Rvk,Ssema Medical Clinic
JS7A1JqsfQq,St Accharius Medical Clinic
yHPGXuzj18t,St Agnes Clinic
GBxMNjHzHVR,St Agnes Dispensary (Kiaganari)
IONTshX0qMr,St Agnes Health Care Clinic
Dsv44iuGboK,St Akidiva Memorial Hospital
FgzUi1FvxhW,St Akidiva Mindira Clinic (Isibania)
pvNnplBruab,St Akidiva Mindira Hospital-Mabera
BNuAK6oLAp4,St Alice (EDARP) Dandora Clinic
TX1hU0b2hBv,St Aloysius Gonzaga School Dispensary
hmeybQq9OMD,St Andrew Umoja Medical Clinic
FGymBhafTqo,St Andrew's Kabare (ACK) Dispensary
x5dxaEmS0Y9,St Andrew's Othodox Clinic
zpPVs8bYduv,St Andrews Cc Rironi
iZ5Ns5TAOSJ,St Andrews Cc Rironi Dispensary
V2mFC00go2a,St Andrews Medical Clinic
bp5lmOAICg5,St Andrews Medical Clinic (Eldoret)
ryZ1Nr0ctrH,St Angela Dispensary
s3eIx1ONmPY,St Angela Medical Centre
Pao59ETvI1x,St Angela Medical Clinic
H0YXxkHa4Jb,St Angela Melici Health Centre
g5lQLmtulPN,St Ann Clinic
PJESmU1NFjO,St Ann Hospital
MXByOBgPLl5,St Ann Karima Medicare Services
YXi9EvL8uS1,St Ann Lioki Dispensary
vIDxyQ0HoOK,St Ann Medical Clinic
nblVSMgTOXz,St Ann Medical Clinic (Naivasha)
WWktm23jeny,St Ann hospital (Gathanga)
fWLROEJ2k0I,St Ann's Catholic Dispensary (Kapsorok)
IiWgYaVSKUQ,St Ann's Medical Clinic
EIBVrzRoJOI,St Ann's Medical Clinic
tcuKkQWAPTF,St Ann's Medical Clinic (Kiserian)
SzXGhhRd3x7,St Ann's medical centre
F2mSCXoTTzE,St Anne (ACK) Dispensary
hm3wqPl2xIF,St Anne CFW Clinic
O6kuy7zcsux,St Anne Catholic Dispensary (Mida)
W2o0QiPmBhA,St Anne Kariene Dispensary
ht1zGY7BxrV,St Anne's Cry For The World Clinic (Raimu)
Bxv9A472U3V,St Anne's Medical Clinic
k7Cf8GPx5fb,St Annes Health Clinic
PBr6C57XDan,St Annes Medical Health Centre
NKv8e2XC9st,St Annisia Medical Center
nBqMvI4eZig,St Anns Medical Centre
Ea1n66c3Vqg,St Anselmo Medical Clinic
SCNrVS57GNa,St Anthony Health Centre
OfmqkLt3tdu,St Anthony Lemek Dispensary
me5Jx23b0tq,St Anthony Medical Clinic
rtTgmcuJNJD,St Antony Medical Clinic
L0IyzmEvlro,St Antony's Abossi Health Centre
l2rM2F55t8Y,St Askad Medical clinic
xyqzLEu0jDE,St Assisi Sisters of Mary Immaculate Nursing Home
Wjuzl9HRrcv,St Augustine Dispensary
PXlORvDl4J0,St Augustine Medical Centre
WpFxEFNqcYi,St Augustine Medical Centre
xbEM1rj9CDK,St Bakhita Mission
F3baHs7ruQU,St Barbara Mosocho Health Centre
AYsyVI9BxYn,St Barkita Dispensary Utawala
jC5xoC8BnPT,St Barnabas Dispensary
E6m9kP8H4eD,St Basil's (Catholic) Dispensary
yIdsftMdUGb,St Begson Clinic
DThwjc1ds5J,St Benedetto Health Centre
Cr2XYPTuw9q,St Boniface Dispensary
BOFAWJzI9Lj,St Bridget's Mother & Child
UeRIwewVX7n,St Bridgit Kalemunyang Dispensary
pRv6f806q3H,St Brigids Girls High School Dispensary
VBiR3TJlWvc,St Brigitas Health Centre
RWZkQrlNwQr,St Camellus Medical Clinic
oocHuqZTnSA,St Camillah Clinic
M1kK23XT4i5,St Camillas Medical Centre
pL9AWpeju9q,St Camillus Health Centre
JJHQ16uTrPX,St Camillus Mission Hospital
NPVtbDKkipT,St Carol Medical Healthcare Services
ymVyoLJ8yId,St Catherine Napetet Dispensary
AZHMR38Fy5i,St Catherine Special School (Butula)
eZNdDe1tova,St Catherine of Siena Mbaranga Catholic Dispensary
aeYCjkqqCSc,St Catherine of Sienna Medical Centre
I8PJ95zxsx0,St Catherine's Health Centre
gbGbqNrcrFv,St Catherine's Mission Ichuni
RGLps1JjfLs,St Cecilia Nursing Home
Weps80ifHgT,St Charles Clinic (Kilindini)
hCCacTXjCYp,St Charles Lwanga Dispensary
zjvUyYZscbf,St Charles Lwanga Health Centre
LvvMfXlUaMp,St Christopher Dispensary
owovUKLMScV,St Claire Medical Clinic (Tin'gan'ga)
LhqVXAyAmeX,St Clare Bolo Health Centre
j7SMeC3Y1bU,St Clare Health Centre
IKD1KqSlD7j,St Clare Medical Centre
yuAIRDy4U3u,St Clare Medical Clinic
vLIbRGx39D3,St Consolata Clinic
zH5TK0WpjgC,St Cornel Medical Centre
ZKVebVoAh99,St Damiano Mission Hospital
NBZfDf5Rag9,St David Medical Clinic
C1WAnBr68SR,St David's Health Care
tTAHvMCQVS1,St Elizabeth Chiga Health Centre
nXaMv9GOjWk,St Elizabeth Health Centre
O9btQp8H7N8,St Elizabeth Lorugum Health Centre
PvuLFowO5Cs,St Elizabeth Lwak Mission Health Centre
wNjdLhsWlAS,St Elizabeth Medical Clinic Bakarani
CcLG7lrb0Oe,St Elizabeth Nursing Home
ECcMab2MIEm,St Emmanuel Medical Clinic
Urok1CxKQzL,St Faith Medical Clinic (Kimana)
OYuqpZFjUNB,St Faustines Health Services
AnCZxFluGQo,St Francis Catholic Dispensary (Gatina)
SeLYvjWGi5f,St Francis Community Hospital
E6Zr4jKhkXl,St Francis Dispensary
SBarmBKPJT4,St Francis Health Centre
w3vPowuxUH1,St Francis Health Centre (Nairobi North)
VLhawK1sjVJ,St Francis Health Centre (Subukia)
cq4XPXwJsnk,St Francis Health Clinic
dOc5pKGnTI8,St Francis Health Services
XDsau5cPNL8,St Francis Medical Clinic (Machakos)
l6i7nxwmlmh,St Francis Moto Hope Dispensary
fKUbNk7ASC2,St Francis Tinga Health Centre (Kipkelion)
ud7GkHd0Ncy,St Francis of Assis Dispensary
nUGJQFATPaU,St Francis of Assisi Dispensary
zTyQpHtV9vL,St Gabriel Health Centre
aNuUSK8ESk1,St George Medical Centre
XPJ2YoetcBX,St Gladys Njoga Clinic
DP3GTv27eGY,St Grace Medical Clinic
T99iA0NKS3P,St Hillarias Medical Clinic
xgmWaHV5D66,St Immaculate Clinic
TLYxOpSwSUe,St Jairus Hospital
Zs3WSDj1Fxv,St Jame Medical  Service Huruma
eFxoq1iQirb,St James Angilcan Church of Kenya Kiaritha Dispensary
dsHOF0F5fYr,St James Health Services Medical Clinic
roQ5yhVDUbx,St James Life Care Hospital
CoT1pXQWHCV,St James Medical Clinic
RCBFV6DvBRx,St James Medical Clinic
lLfXNIuukKj,St James Memorial Amenity Home
SJLSgyh6Xw5,St James medical centre and health services
Ppk2cQ40e0P,St Jane Medical Clinic
MCxYHCi7SKV,St Jane Nursing Home
ezxCYM4ncr5,St Joel Community Hospital
Estqj388cAg,St John Baptist Ikalaasa Mission Dispensary
qMwT1t6azmm,St John Catholic Dispensary (Nyeri North)
ZCzDxg4p1bd,St John Cottage Health Centre
je8ofPo8I0R,St John Evangelist Thome Catholic Dispensary
kWDc1koK0KY,St John Havillah Medical Clinic
HiYExi21bCp,St John Hospital
raGCUs4bP0a,St John Marieni Dispensary
f5V2iLgV1N6,St John Medical Clinic
SpvNtp3NWpT,St John Medical Clinic (Kajiado)
VvdYRBe4jVg,St John Medical Clinic (Kandara)
oAlskF9kKGR,St John Medical Clinic (Nyeri North)
CZJwqanGZoP,St John Medical Surgical Centre
JBIhb7QeN2n,St John Ndururumo Medical Clinic
aiKibcXkbcd,St John Orthodox Dispensary Kahuho
sFRSyKkdRWy,St John of God Hospital Tigania
RxZB0KhM7GK,St John's Community Centre
tQxxWCpYM6G,St John's Community Clinic (Njiru)
FTOuT95rhui,St John's Dispensary (Kithoka)
pmTcAeZWyhO,St John's Karabach Dispensary
iUKMWj0YFHW,St Johns Afya Bora Medical Clinic
lUxR6nLNCsw,St Johns Ambulance
auuA7oJeI1c,St Johns Health Clinic
V5jHtukrmqB,St Johns Medical Clinic
R8hmR2G6pgI,St Johns Thaita (ACK) Dispensary
BeyRouwSiVk,St Jones and Ring Road Health Clinic
e0Wze2slEaS,St Josef Medical Clinic
k9FKlV68YYJ,St Joseph (ACK) Kanyariri Dispensary
UU5HYjoMJq0,St Joseph (EDARP) Clinic
kwrX6KJGFuA,St Joseph Brothers
b1Jlgi9MyPT,St Joseph Catholic Dispensary (Igembe)
DLI2moeSbCu,St Joseph Catholic Dispensary (Laikipia East)
CWWhPNLBuQz,St Joseph Catholic Dispensary (Maungu)
zZ24uGJ3OVi,St Joseph Catholic Dispensary (Ruiru)
JXabdQpPwoy,St Joseph Clinic (Muranga)
Drv2wJpDOln,St Joseph Dispensary (Kabaa)
nI19Olg7c4G,St Joseph Hospital
ojdsW3HFt5P,St Joseph Kavisuni Health Centre
w9pOxZ2aMK1,St Joseph Maledi Clinic
fJALqEBg46E,St Joseph Medical Centre (Kangundo)
cw5EpikQAod,St Joseph Medical Clinic (Kangundo)
tnroq42clbG,St Joseph Medical Clinic (Yathui)
HogroB7g3v3,St Joseph Mission Dispensary Chumvini
Oa3osQS1OkN,St Joseph Mission Hospital
ZYF5HlmIFYp,St Joseph Mukasa Dispensary
hHHNQYQj75L,St Joseph Nursing Home
RjJH4tax8Po,St Joseph Nursing Home (Eastleigh North)
wmHCkUazDDc,St Joseph School (Kabaa)
K9f6OavyAsf,St Joseph W Dispensary (Westlands)
xtncahhfun8,St Joseph's Boys National School Dispensary
AHM06z0QKsS,St Joseph's Dispensary (Dagoretti)
cn20UyFk42o,St Joseph's Dispensary (Machakos)
OHZYEciQDBh,St Joseph's Nyansiongo Health Centre
yr1OdefeL3S,St Joseph's Obaga Dispensary
iV6KcqpZpNP,St Joseph's Shelter of Hope
jcnhHvBE9ZY,St Joseph's the Worker Dispensary
v04k3fVwNfS,St Joy Afya Clinic
N1pahT0l3Fz,St Jude Catholic Dispensary
fRyhVyQ2OpF,St Jude Clinic
DNsY67OjpEa,St Jude Health Centre (Icipe)
dMUzHKnsDJq,St Jude Medical Clinic
G4OVyAbjY64,St Jude Medical Clinic (Kandara)
fd2FFpRgANF,St Jude Medical Clinic (Maragua)
acxCwaHOfUQ,St Jude Thaddeus MC
oCyWes5PjvA,St Jude's Clinic
ByG8D57AT0z,St Jude's Medical Centre
qefeKnxhMr6,St Jude's Medical Clinic
sQKAlYgcQBx,St Judes Medical Clinic
U0hYJdN3jod,St Judes Nursing Home Hospital
D62MsD75vHd,St Julians Medical Clinic
VjweN93W49Z,St Kevina Dispensary
MXHxepw8K5w,St Kizito Health Centre
ulpLEC8ERZ7,St Kizito Mission
nv3l4oVTyin,St Knights Medical Clinic
Za1RQZ6MQV4,St Ladislaus Dispensary
jh2uNuV4X7M,St Lameck huduma nursing home
mrRGRJwEwUm,St Lawrence Dispensary
NLxBa404u4k,St Leonard Hospital
SLaDzpBqQ87,St Louis Community Hospital
cWVRiosLa5I,St Lucy Medical Clinic
D7a1CHCV79X,St Lucy's Hospital
D4Dbl76e4Z5,St Luke Clinic Nakuru
tTBQKiTeVso,St Luke Kihuro (ACK) Dispensary
jLkTX7MgXlQ,St Luke Medical Care Clinic
WdQenfZBaxm,St Luke's Health Centre (Mbita)
NCtsWIAR0An,St Luke's Hospital
w0JjaIdhxWQ,St Luke's The Physician Medical Centre
Dpo1W5ZFOY0,St Lukes ( ACK) Nursing Home(Kaloleni)
s4ah4herP8P,St Lukes (Kona) Health Centre
HBkHA7S9kbc,St Lukes Clinic (North Kinangop)
oc5gvs8WhFF,St Lukes Cottage Hospital
HW36CsDWV7N,St Lukes Health Clinic
AgSCDFA4OVy,St Lukes Medical Clinic
TiKbG7pXidD,St Lukes Medical Clinic
Jl4Wyi1oflQ,St Lukes Medical Clinic (Nyandarua)
rwxUyNVju1l,St Lukes Orthopaedic and Trauma Hospital
XdYpjzrtesB,St Lydia Okore Dispensary
bUevE2QHXyP,St Mac's Hospital
Ls0CsJfzN5R,St Margaret Medical Clinic
d6PNstBZklN,St Margret Family Care Clinic
CTqiT4qLs39,St Mark Medical Clinic
aZ8JPw8lUAx,St Mark Medical Clinic (Kangundo)
kUuuDWVUKRv,St Mark Medical Clinic (Nairobi East)
BOcLXF8VIvK,St Mark Medical Clinic - Tala
CngcrsYtxs5,St Mark Medical Clinic-kiamunyi
LzuUJ1U2xRP,St Mark Ndutumi (ACK) Dispensary
bX5nd5eRa7d,St Mark's Lela Health Centre
fY12IUYwjlv,St Marks Dispensary (Kariene)
CAjbtdHbLIq,St Marks Hospital
MdykyNtIcuq,St Marks Kigari Teachers College Dispensary
KxHB0kPnB88,St Marks Medical Clinic
QDbmXRu0HK1,St Martha Dispensary Lokitaung
lLjhx08Od1K,St Martin Catholic Social Apostolate
n1pgPAttniF,St Martin De Porres (Mobile)
iedHXbya752,St Martin De Porres (Static)
mhL6XKLQ4Rd,St Martin Medical Clinic
HsnyO3f9OuB,St Martins Clinic
ZaBpzheXLrk,St Mary (ACK) Dispensary (Ngariama)
EL2RWRacg4V,St Mary (ACK) Mugumo Dispensary
Y9ozzrFMnYy,St Mary Health Centre (Kiserian)
YQa5wr2bWbW,St Mary Health Clinic
u81oR4ZfXDi,St Mary Kachungo Best Medical Clinic
rNyHZMbtrx7,St Mary Laboratory (Mwea)
qzd0vcL1zkC,St Mary Magdalene Clinic
Kk5PaFQSWvp,St Mary Magdalene Kanjuu Dispensary
tFA8Zjw1MR8,St Mary Medical Clinic (Nakuru North)
HMzfCV85snm,St Mary Medical Clinic Gatundu
gzqLzaTFNTx,St Mary's Catholic Dispensary (Olkalau)
qsowrI4o8Jd,St Mary's Desimoah Nursing Home
YxXI3X3hory,St Mary's Dispensary
YcdzOTWj8p0,St Mary's Dispensary (Lugari)
nglM1rnUbDc,St Mary's Health Care
IaZDZNoUlcQ,St Mary's Health Centre (Mbita)
ymQ38wfUUFK,St Mary's Health Services
UCxj6GArUJd,St Mary's Health Unit Chelelemuk
Exfoa5M734Y,St Mary's Holistic Medical Clinic
Ohe5HjRN8PF,St Mary's Hospital
Ohx8SxDgCfo,St Mary's Hospital (Mumias)
NGhrinWu2pY,St Mary's Kalokol Primary Health Care Programme
uTKCtfaYGm3,St Mary's Kapsoya Dispensary
GDgawUM1x4N,St Mary's Medical Clinic (Malindi)
MKAweFw8t4d,St Mary's Medical Clinic (Muranga South)
NEL2urxqE4o,St Mary's Medical Clinic (Sarang'ombe)
KgvefLTvWhg,St Mary's Medical Clinic (Umoja II)
chXwFzmckgz,St Mary's Mission Hospital
K0NsEH7U55u,St Mary's Mission International Medical Clinic
oieM3XbJR63,St Mary's Mother & Child Hospital
lWE4O1c6Q5I,St Mary's Mother & Child Medical Centre Ltd - Ruiru
BJbBNY93xMg,St Mary's Mother & Child Medical Services
uYxWn7vc5vQ,St Mary's Mothers & Child Medical Centre Ltd - Ruiru
tXopH4h3EtN,St Mary's Yala Dispensary
c9ENAGzBp3c,St Mary's mwihoko  Afya Centre
TGQjTkSUH6w,St Marys Clinic (Kangema)
Aq6wkhJT9fn,St Marys Dispensary (Mbiuni)
bPsRqMJTmwS,St Marys Medical Clinic (Kiaragana)
bQoq24w8gnH,St Marys Medical Clinic (Runyenjes)
LVgw150DT2K,St Marys Msabaha Catholic Dispensary
lAvyqAwObsP,St Marys Nguviu Dispensary
vcWB89raxir,St Mathews Kandaria Dispensary
xjbtYltGx9q,St Mathews Maternity and Lab Services
d23ZMyDAOEE,St Mathews and Sarah Dispensary
UGCmTne2kbD,St Matthew's Medical Centre
fKcdls2wzxr,St Maurice Medical Services
TwgoTm5cziV,St Maxwell medical centre Samburu LTD
KH5TZ2Kiuld,St Mercelline Roo Dispensary (Suba)
eed2EedJUm7,St Michael Clinic
gGgqJDWro4L,St Michael Community Nursing Home
ZSGZG998uN2,St Michael Dispensary
WfDW1w2Hyjg,St Michael Goodwill Medical Clinic
f0w101dcErE,St Michael Medical Clinic
xlqkcFWPSIT,St Michael Medical Clinic (Nyeri South)
kH9TFsZrw0d,St Michael Medical Clinic-Nyali
hQD1QvijklU,St Michael Medical Diagnostic Center
ZSnon7VicKV,St Michael Medical Services
V0wWCVD5d5Q,St Michael Mission Dispensary (Miaani)
MgDJfPfoqid,St Michael Nursing Home
hWSfC7bnq12,St Michael's Uzima Laboratories Clinic
GFX1KzKqXB8,St Monica Catholic Dispensary (Nguutani)
uz6Yi2D8sSy,St Monica Community Dispensary.
PbRiWnU4EbA,St Monica Dispensary
wtL24AXk2sx,St Monica Donholm Clinic
yFn8SX1qQbG,St Monica Hospital
Cpr8bbDF973,St Monica Hospital (Town Clinic)
kEJTDWFnoZd,St Monica Medical Clinic (Dundori)
Qv62ysRtBDq,St Monica Nakwamekwi Dispensary
gMhjxJKU9mM,St Monica Rapogi Hospital
umZH5Ae9wN1,St Mulumba Mission Hospital
yICzSyrS0I8,St Nicholas Medical Clinic
stTlpf0RNiU,St Nicola D` Onofrio Health Care Dispensary
EVaZiGE2J0b,St Norah's Clinc
Uzeho3ZhlQI,St Odilia's Dispensary
PtRuOrgbUUY,St Olivia Health Care
qxRsPXiP9p4,St Orsola Mission Hospital
y54xZqniRCU,St Patrick Clinic
L3W78DWaVfN,St Patrick Health Care Centre
bPtuj3SUxZm,St Patrick Kanamkemer Dispensary
kpQkOMliyH7,St Patrick Nursing Home (Naromoru)
GrKOEQVUc8L,St Patricks Dispensary
dhsLGrlZNZw,St Patricks Nursing Home
qcnO9Oo6n3g,St Paul Catholic Dispensary (Maua)
ZxwFiQUplTe,St Paul Clinic
ukMG6PkTaD7,St Paul Community Medical Centre
Xac1eOb2dTq,St Paul Dispensary
vY4HiGFVdDs,St Paul Ithiki (ACK ) Dispensary
EJugNXshySN,St Paul Kiamuri(ACK) Dispensary
GJ9pc72AuuI,St Paul Medical Clinic (Makutano)
vkW4oumgwXp,St Paul University Dispensary
pd0Tfwmciex,St Paul's Health Centre
QDx1Cr19K3c,St Paul's Health Centre
WrEPDZEo47O,St Paul's Hospital
qy7XOuhWMiO,St Paul's Medical Clinic (Malindi)
MsL8f7pelKO,St Pauline Medical Clinic
FAyHHbs9flD,St Pauline Nursing Home and Marternity
GitgASQyYtE,St Pauls Ejinja Dispensary
OP8TaanFdfB,St Pauls Ndumbuli Community Health Centre
MTdbv434X1d,St Pery's Medical Clinic
LZ8mElhK5gf,St Peter & Paul Clinic
mXBZZVk9bmZ,St Peter Claver R Clinic
mESBBEvayHB,St Peter Dispensary
qFYuRcwKbJO,St Peter Kware Medical Clinic
scCUFs5S4G0,St Peter Orthodox Church Dispensary
ndLPyy5tvyf,St Peter's (ACK) Medical Clinic
DXDNAQjMolR,St Peter's Catholic Dispensary (Ng'onyi)
sSKKZYCfGCT,St Peter's Hospital
jovDXk8nFUI,St Peter's Medical Clinic
F3B1mEj38qX,St Peter's and Ann Medical Centre
jWhWAKCXwFg,St Peters Gaitheri (ACK) Dispensary
KpFUii0pMA6,St Peters Mananga Disp
MNAjQcp0na3,St Peters Medical Clinic
VFSvQSXVw0b,St Peters Optical and Dental Out Patient Services
mobDuF3fGHn,St Philip Neri clinic
Ae6S28Os9Dd,St Philiphs Mukomari Dispensary
xlAF0q9MRPQ,St Philips (ACK) Dispensary Ndiriti
o8YG9qofWiL,St Philips Health Centre
zIDmzcgPDbX,St Phillip Medical Centre
YlK3tHKQGfU,St Philomena Medical Clinic
COpiQeVtvEL,St Pius Musoli Health Centre
pvtlHS15xFV,St Rael Healthcare Medical Clinic
I4dKqNSCnZT,St Rael Home Care
kk9HfEl2o6z,St Raphael Arch Medical
OLgRljrDuTh,St Raphael Health Centre
yE0YJfPxCUc,St Raphael's Clinic
Olzv2HHIgHx,St Richard's Medical Clinic
chb4hwAEq1S,St Rita Medical Services
fwMQloLWpni,St Ruth Clinic
x6p41mEaRCk,St Stephen (ACK) Cura Dispensary
B5KDfPO82iA,St Stephen's Children Clinic (Gatondo)
Go73PEx4o2v,St Stephen's Kiandagae (ACK) Dispensary
DaMPy2gJEDO,St Susan Clinic
UHdowKRJRIq,St Teresa CFW Clinic
XzQQ1Kwv9lP,St Teresa Catholic Dispensary
o0kJPlkCFPy,St Teresa Medical Clinic
IKw542PHZxa,St Teresa Medical Clinic
r46AQF1KZv5,St Teresa Nursing Home
HKfKn0jqr7A,St Teresa Olokirikirai Dispensary
H051fEQbMMV,St Teresa's Health Centre
ZnbnGAzW4mZ,St Teresa's Health Centre (Nairobi North)
n5BCxrg0imy,St Teresa's Parish Dispensary
O62narL8I3g,St Teresas CFW Clinic - Manyuanda (Rarieda)
iVHSIyC4az4,St Teresas Medical Clinic (Olkalou)
GQhN9pOiOe5,St Teresia Medical Clinic
AiSakjQ7URE,St Thadeus Medical Clinic
hkGIxRAqS3b,St Theresa Dispensary
nGyonUvdpOm,St Theresa Hospital (Kiirua)
Dzj0zXRCnho,St Theresa Riiji Health Centre
LZXSwGESh21,St Theresa Thatha Mission Dispensary
zm8SMP2MmKm,St Therese Dispensary
BePMpZFksRP,St Theresia of Jesus
eUtPAJRaZMI,St Thomas Maternity Hospital
yaMPGTdvOOG,St Thomas Maternity Hospital - Ferry Branch
JjlP46elVKU,St Thomas The Apostle Athi Catholic Dispensary
PJwPoPSsA7s,St Triza Medical Clinic
Z3jyrXPbIct,St Valentine Medical Clinic
py5vYZIHN6z,St Valeria Medical Clinic
wEdcQcKYmhK,St Veronica Dispensary (Mukurweini)
jNY1DdzbBDr,St Veronica EDARP Clinic
ezXyf8V43k5,St Victors Medical Clinic
dEPpmoSHG1v,St Vincent Catholic Clinic
WCFjDYvoyij,St Vincent Clinic (Kisumu East)
hvB2u1RAp5Y,St Vincent Clinic (Nairobi East)
OaoMmCrvSNm,St Vincents De Paul Health Centre
lnvcLcYexPi,St davis Medical Clinic
rZog2jHZP1w,St joseph nursing and maternity home salgaa
vP7J11QzfUP,St lukes Afya Clinic
NYgEzInT1LR,St lukes medical and diabetes clinic
YLD1hh76BRS,St. Abigael Medical Clinic
nilBafbFAaV,St. Akidiva Memorial Lolgorian Outreach Clinic
ESmbn3uAZn4,St. Ann  Kagaene Dispensary
oBgVI4zmc64,St. Annah Medical Clinic
utr0sspgwoS,St. Crispin Afya Hospital
dumj9ofWSap,St. Florence Uzima Hospital
TK7GpW1riIp,St. Gallen Oncollogy Network
wr5cMXFIE0X,St. James Health Centre-Kangemi
DjFdyy5wUJA,St. Jenipher Medical Centre
m13MPaQqPl0,St. John Memorial Medical Center
emLCWt34jqJ,St. John's Health Centre
vOhBc4EukPf,St. John's Nyabite
ubuTf8Sdoih,St. Joseph RiftValley Hospital
NhDM65waJfH,St. Joseph The Worker Clinic
jjHfXDDJGS7,St. Lucia Medical Centre
ozwWzBpJ8OV,St. Luke Medical Center
FKYgkgG6MrJ,St. Lukes (ACK) Busiada Dispensary
u2Fr1mEk50C,St. Marcella Medical Clinic
vOHLURYsj5F,St. Mariana (Kaikor) Dispensary
eiFTzoYgWaq,St. Merryl
rVI0xnMzkWj,St. Michaels Clinic -Kibomet
MsF0OYgs0ut,St. Monica Eregi Mission Health Centre
H1PNmAFuBqx,St. Monica Medical Clinic
e8EkemeXcTW,St. Nicholas Medical Clinic
smpOWtVNVxT,St. Patric's Optical and Eye Clinic
z0SQZ49hXwH,St. Paul Medical Clinic
jRQgVzLFTip,St. Paul's Dawa Medical Clinic
DtG2DO94MYq,St. Peters Medical Centre Bulwani
QwwfA6dvS2J,St. Raphael
juW4H6aWVsx,St. Raphael Orthodox Dispensary
iPATMUf3s8I,St. Shemus Park Medical Centre
q9myreYw1wo,St. Simiyu Medical Centre Liyavo
eNxy1IY8eEA,St. Stefani Medical Centre
oxBxWuf6si3,St. Tresa's Medical Center
okndWT0Msuy,St. Ursula's Dispensary
VHy38UcwLIL,St.Andrews Mwichiune Dispensary
kkH0e3KI961,St.Anne Medical Clinic (Ndumberi )
OIeBxC28PPm,St.Augustine CFW Clinic(Embu)
cGcIsHKSHlD,St.Bridget Hospital-Kiambu
uBxGCiyE9CA,St.Camillus Sukari Dispensary
DlNyyqjfQud,St.Crispin Afya Hospital
McrQd3GWRGE,St.DonBosco Medical Centre
X6rejsGWOUb,St.Francis Dispensary Kapenguria
f2167I0O5Yi,St.Georges Medical Centre
UIO3REDBgZt,St.James Medical Clinic
wXPbODmuoDu,St.John's Dispensary
h8skpFncBRz,St.Joseph Shelter of Hope Outreach Clinic
tfF4u9ZIaPU,St.Lawrence Hospital
AEufHHpXHtm,St.Lawrence Hospital (Rangwe)
DL2NcqH6Dxv,St.Mark Orthodox Health Center
Q7D1POBpzmy,St.Paul Clinic
LqjMvQa9FEg,St.Raphael Dispensary (Matisi)
zRBS2zoqdK1,St.Rita Hospital
yY09wUgxTvI,St.Scholastica Uzima Hospital
hUgBGTPT9Da,St.Teresa Hospital Kiambu
fhqEJLDudGu,St.Thomas Becket  Medical Clinic
qBrRbNpWiLw,St.Veronicah Clinic
jlCQYo22VgB,Stadium Medical Clinic
I1e01DgjvjM,Stafam Medical Clinic
jt4Ofugk7Vw,Stafam Medical Clinic
ASHqNbUEAIh,Stage View Medical Clinic (Likoni)
zbyLu2L0HQt,StanBridge Medical Clinic
QpYTUu4doFe,Standard Medical Clinic
N7I77jkJALV,Stanley Health Services
CIsFGca8lrX,Star Clinic
wF58Wjsjp87,Star General Medical Centre
umoUPlYdSsd,Star Heal Medical Clinic
v8TZZfCfq38,Star Hospital
FRl0E7Ux4wQ,Star Hospital Kisumu (Annex)
zkY1vTT6ZhX,Star Maternity & Nursing Home
PVEbKiRbmsD,Star Medical Clinic
KOTe68NQ6uE,Star Of The Sea Health Clinic
OjZbKpyClzL,Star of Good Hope Medical Clinic
yChfajTMxv1,Starehe Boys Centre Medical Clinic
VoGsM67PQvy,Starlight Medical Clinic
d4bHf5fofRu,Starlight Mti Moja
uiQo8k8dlO4,Starlite Medical Clinic
YDtHg6aXt4q,Starmax Medical Centre
TuIXhg4gEYx,Starshine Medical Centre
kWtmqkk8n2F,State House Clinic
W7qp0d5YUft,State House Dispensary
bKNoJXJZYXg,State House Dispensary (Mombasa)
prQZ2ycvvGG,State House Dispensary (Nakuru)
dCSpmHY7F2R,State Lodge Dispensary
ShDKJz7gtM5,Station Side Makupa Medical Clinic
MFMt2ZVGQsp,Stehad Medical Clinic
MuDVPrkGT72,Stejon Health care services
FFNmLRF6bf7,Steken Nyarombo Maternity & Nursing Home
r5A0vDAQSLn,Stemch VCT
xcu3owVgK3O,Sten Integrated Medical Clinic
upM328hWjQr,Stephen's Medical clinicClinic
TtssNB9RKg3,Steward Medical Clinic
ODj9KJDvc5X,Stirling Health Care Consultants Nakuru
x6XKf9Vqqgn,Stirling Medical Centre
A4ui7zQwYV9,Stom Medical Centre
ZuO2s5QzEUJ,Stone Athi Medical Clinic
RVZASnfRiVR,Stops Medical Clinic Kenya Ltd
KJUjdK8FAVd,Straight up Medical Clinic
bac4kZ8tH1S,Strathmore University Medical Centre
GKo1kJU31wd,Stream of Life Clinic
OQ94MuT9tcp,Suba Medical Center
yrG1toZ39rc,Suba Medical Clinic
bPtrtamWTmT,Suba Sub County Hospital
hVpMe6bNOGc,Subati Medical Clinic
IvuTXky4vtc,Subira Medical Clinic
rjnWCUuotKr,Subuiga Dispensary
a8iWbDIOB88,Subukia Dispensary (Kipkelion)
Foa47NWS99b,Subukia Intergrated Medical Centre
v0GRG4yvnRW,Subukia Sub County Hospital
VIKku6uAjpi,Subuku Dispensary (Molo)
ldTs7l4tu6V,Subuku Dispensary (Nyandarua North)
AEBhsOwnRe1,Subuku Medical Clinic
T1uXrFqADc3,Sucos Hospital
YaFxkX8brbt,Sugarbaker Memorial Clinic
